payout_id,investor,amount_gross,fees_total,amount_net,method,status,requested_at,settled_at,calculation_period,items,external_reference,idempotency_key,trace_id,created_at,updated_at
1b1ed1fd-5ad5-478f-a91e-a4b8ac24e95a,e39d4a05-378d-4b54-9b53-ccfe614b6460,456.00,4.56,451.44,pix,processing,2025-09-30T12:00:00,2025-10-01T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-c9aae5e5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c6112d28-5e79-484a-8cba-76c5a2982e7e,31710d90-376f-416b-883f-cf9b2d8f8a15,329.00,3.29,325.71,pix,settled,2025-10-02T12:00:00,2025-09-28T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-09705e4e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2a02efb7-122e-48d2-abef-836ab4cba20f,092e0f32-e7fb-4ed9-9c26-630b74546155,227.00,2.27,224.73,pix,settled,2025-09-24T12:00:00,2025-09-27T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-95cd7af3,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
922e2bec-7cbc-4444-80b2-88726133accf,532fe08a-aa21-4168-95cc-e771204d15d7,206.00,2.06,203.94,pix,processing,2025-09-23T12:00:00,2025-09-28T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-12a6fdc1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9a948ef8-49e7-45b2-8342-6c37f2897a61,1ed64005-d0cf-40b2-9905-ebb0150fd7c3,1283.00,12.83,1270.17,pix,settled,2025-09-27T12:00:00,2025-09-24T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-e75c42b1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f57d6a54-7079-4e54-bab4-6bdc50bfea54,9a833b08-ca7c-4a29-98a1-569c254cae7d,128.00,1.28,126.72,ted,settled,2025-10-02T12:00:00,2025-09-24T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-9c6d48c9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9dacded8-a369-46fa-87f9-24cdb42b6af1,775fc229-10d8-4cce-b956-5c8db238f53d,1037.00,10.37,1026.63,ted,settled,2025-09-22T12:00:00,2025-09-27T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-db3a4224,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c9138407-0922-45ff-8e80-28e4a91b8db8,bbc5ce41-f614-4a09-941d-4e19d8dfdc59,783.00,7.83,775.17,wallet,settled,2025-09-28T12:00:00,2025-10-02T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-d4435a76,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f174ac23-0fa1-4e1b-a6e3-47ee65801e87,50741993-c0be-47c2-8aa7-8ce93c1f565d,1406.00,14.06,1391.94,wallet,processing,2025-09-30T12:00:00,2025-09-24T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-7007d970,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
81cbb502-dd99-4636-833e-7f37f33b152f,6e9dccf1-b923-4843-bd1f-aeea012389df,1418.00,14.18,1403.82,wallet,settled,2025-09-22T12:00:00,2025-09-24T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-7f4f9ccb,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
8080d7f6-e63e-475f-8430-2e4803df9a86,1287a706-5528-4219-8abc-530e58f52703,1784.00,17.84,1766.16,ted,settled,2025-09-26T12:00:00,2025-09-30T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-6c469bb4,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
956fd1df-bc4a-4fb9-be44-2b80853b6d48,57015aa6-1352-430e-97f6-2275a6984489,204.00,2.04,201.96,wallet,processing,2025-09-26T12:00:00,2025-09-29T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-c14fd97b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9aa646ac-12d1-4ba2-9a1a-b7d25ea57cd4,56994674-7b2c-46f8-a883-958873d43b9a,1935.00,19.35,1915.65,pix,settled,2025-09-25T12:00:00,2025-09-28T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-c69cafa0,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d24000e8-39e4-475f-95b4-e5b33ca4ca42,4a8b8b0d-29f3-4679-9d8b-f0caf39d2f10,658.00,6.58,651.42,pix,processing,2025-10-02T12:00:00,2025-10-01T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-ba90c5f1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
00a5962a-e84c-447e-a13a-a6072d7a4607,c00569d6-24e1-4802-9cd3-aaf2968c48d3,875.00,8.75,866.25,pix,settled,2025-09-20T12:00:00,2025-10-04T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-138228f7,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
947feae6-6917-4f19-adb0-c85b635aa8ef,cbbd5e46-bfb3-4adf-968d-e94551bee5e7,303.00,3.03,299.97,wallet,processing,2025-09-23T12:00:00,2025-09-25T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-037d24fb,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1398eb78-4ac4-45db-9a5f-c4a97511e034,237ad6c4-67d3-43fa-a921-afce03a90207,974.00,9.74,964.26,pix,settled,2025-09-24T12:00:00,2025-09-25T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-e71f0a4f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
43904e34-7edd-49f0-9f79-5ed9f6ba715e,186354e1-ae86-4118-811e-a65bc65b032b,1732.00,17.32,1714.68,pix,settled,2025-09-24T12:00:00,2025-09-28T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-2ad09af8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1890bee9-872a-4a15-9e59-303a7ffb1bd7,425dd669-5846-494a-888a-6ee957133c2e,1282.00,12.82,1269.18,pix,settled,2025-09-19T12:00:00,2025-10-03T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-060e17af,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
46ce50c0-ecf6-4a83-a1b4-ed19c33b9787,2f089d82-f618-4bc1-a272-79af2aa07a34,1689.00,16.89,1672.11,pix,processing,2025-10-03T12:00:00,2025-10-03T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-efc64658,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0c121f04-5ff4-400c-8654-873c08c431dd,2fa17691-5a49-40aa-b318-acb8ce046c27,1361.00,13.61,1347.39,pix,settled,2025-09-20T12:00:00,2025-10-01T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-e04c97a6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e5a62714-24fd-4aeb-bbee-cf96055bd970,6047c852-7a91-4309-b4a6-b62c84184e95,507.00,5.07,501.93,pix,processing,2025-09-19T12:00:00,2025-09-26T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-4f21326e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3979cd11-fa3b-4b58-9f7e-fa6cc3f8d5c6,587470b1-9d01-4c51-ab33-85aa4d721698,1314.00,13.14,1300.86,pix,settled,2025-09-20T12:00:00,2025-09-29T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-4fa1e6bf,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9b76bd3d-eb91-4632-8106-c130df3efe1f,54fa2181-9cf0-42bd-9726-59dd108d5a0d,604.00,6.04,597.96,pix,settled,2025-09-19T12:00:00,2025-10-01T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-1f95823e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5d788b5b-a7a3-4108-987b-ff2592f81193,75afdbcd-6fa0-40fa-a373-3153ed60776e,1367.00,13.67,1353.33,pix,processing,2025-09-30T12:00:00,2025-09-26T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-345d8549,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
661b578a-a7f0-440f-a273-90be718f62a6,d4ef9157-0296-4140-bd40-03ca398a6334,1352.00,13.52,1338.48,ted,processing,2025-09-22T12:00:00,2025-09-29T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-dc800d52,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
09a40fef-d241-4005-a173-beacd992fa91,5cb1a933-6287-40ac-a6a7-a3417c726e74,151.00,1.51,149.49,pix,processing,2025-10-03T12:00:00,2025-10-03T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-523475f5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9a8677af-5f6d-4eac-947f-a7bc113e8c8c,db4a2c3e-dc11-4393-bd16-c7bae7af16b0,1988.00,19.88,1968.12,ted,processing,2025-09-28T12:00:00,2025-09-27T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-80311eff,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6a16f3fc-9633-482d-b756-f6b3b7323a60,e4ff2b7d-6b8e-4f9a-8ea2-cfaebf61dc82,608.00,6.08,601.92,pix,processing,2025-09-25T12:00:00,2025-10-04T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-d089ad98,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
50468a75-0432-416c-b046-295355884812,ce9a110b-944a-43d3-a14d-6ef771fc2cc2,510.00,5.10,504.90,wallet,processing,2025-09-27T12:00:00,2025-09-27T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-3610c36e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7c196137-4209-40a7-850a-206568142d15,b40fc65e-ce49-4751-80ee-483e3dd7c8bd,1756.00,17.56,1738.44,ted,processing,2025-09-19T12:00:00,2025-09-27T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-1d7b4631,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5ff58995-28e7-4afc-80fd-de20e3426361,79869d62-3cba-427b-9ecc-10c315104cd8,386.00,3.86,382.14,pix,settled,2025-09-20T12:00:00,2025-10-02T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-d688e388,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5b1a6582-6486-419d-b79a-8013e1fd59cb,16e0ad08-f84b-469d-9d6c-b0d097663493,691.00,6.91,684.09,pix,settled,2025-10-01T12:00:00,2025-10-03T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-15167493,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e4dc24f8-ef25-4e78-9d34-b87a82a04e8f,15be3add-41ea-40c5-996b-a01e9865d09b,1934.00,19.34,1914.66,pix,settled,2025-09-25T12:00:00,2025-10-02T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-81da5bc5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4734b51b-9d13-4fd1-9114-259f4170bf02,75d994c1-696e-4137-87a7-81a20bd8239d,767.00,7.67,759.33,pix,processing,2025-09-27T12:00:00,2025-09-27T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-eade4cd3,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9d33c541-fb21-4049-819c-1e102ebe3d47,8376d270-0d99-455f-8b2d-4582299cb48e,1527.00,15.27,1511.73,pix,processing,2025-09-22T12:00:00,2025-09-27T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-47cd67c8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c36339ae-a27f-4ee9-8bd2-c586a0cf4b01,538f2e76-732a-47f3-970e-ce7c29016713,139.00,1.39,137.61,pix,settled,2025-10-01T12:00:00,2025-10-03T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-02319a3d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9bdfbcea-c5e8-4283-997f-4d6b0d83d361,16c65ae2-6eab-4211-b6f2-f5f4e5d306c5,269.00,2.69,266.31,pix,settled,2025-09-27T12:00:00,2025-09-26T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-72fcac8d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c5a1d231-e58c-4aa4-b42e-77d44c43d41a,0ef53ba0-71b8-4f9b-8a47-46335e197e28,482.00,4.82,477.18,ted,processing,2025-10-03T12:00:00,2025-09-30T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-e13bf22b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d5e03cad-19bd-4896-8806-28079eae6850,7354fb2c-001f-4e61-b78a-deef0e8f0081,1854.00,18.54,1835.46,pix,processing,2025-10-01T12:00:00,2025-10-01T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-98f3218d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
22311ff1-a36f-49bd-a42d-2f4e554fe211,c9399677-fb94-4496-9300-c7e3c3b66321,233.00,2.33,230.67,pix,processing,2025-10-01T12:00:00,2025-09-27T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-c0aafa93,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
df571b67-d753-4d40-8def-b37a43cb9a64,2183bd8d-63d4-4b22-9041-7c5d02660c4f,142.00,1.42,140.58,pix,processing,2025-09-30T12:00:00,2025-09-25T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-ec41a670,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
06eb0cf8-7347-4782-aded-4e78b89b9e8b,823635ea-9791-4ced-a261-37d6f9e434a2,1224.00,12.24,1211.76,pix,processing,2025-09-21T12:00:00,2025-10-02T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-bb1af268,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
00448d77-d164-43a3-b557-0b600258d399,943b8040-7d6d-469a-bb17-cd378f2b9270,385.00,3.85,381.15,ted,processing,2025-09-21T12:00:00,2025-09-29T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-d2bba5af,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a9cede91-c960-4024-852a-f5b98d041347,a7995ff2-5c7f-4c3c-bacf-99da86430389,1612.00,16.12,1595.88,pix,settled,2025-09-20T12:00:00,2025-10-01T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-53c3da35,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d7cba3a5-de6f-4f33-9fab-8363d7a21f58,c1e141ad-6570-407d-8ea9-417f51bd2a60,1260.00,12.60,1247.40,pix,processing,2025-09-24T12:00:00,2025-09-29T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-a27230c0,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3b901ab2-a151-4846-b52d-f09c53c9f662,6d475777-1aec-48ef-aa03-0f7a014e94d6,1756.00,17.56,1738.44,pix,settled,2025-09-30T12:00:00,2025-10-01T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-5ec0a460,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ab3245c8-b937-4322-9b85-c1dcbab800cf,cce0666c-fae0-4fdc-a503-161008e8033d,342.00,3.42,338.58,ted,settled,2025-09-24T12:00:00,2025-09-29T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-cf5f0e38,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f7de57d9-c47b-4e3c-9e55-c0d4d5716fac,d06978d5-21a1-4aa7-a2d2-5e0df54c69e9,87.00,0.87,86.13,pix,settled,2025-09-23T12:00:00,2025-09-30T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-2f4559bb,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1f60829c-e1d6-45a5-b1f5-0c259694daa9,fd073e58-281f-443e-a05c-89fba0bdf93c,147.00,1.47,145.53,pix,settled,2025-09-29T12:00:00,2025-09-24T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-0736d141,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d1b6b1f1-10ce-4986-b6b4-d41c6826173f,707d0dff-7707-476b-9140-c2b6a4f301e7,1065.00,10.65,1054.35,pix,settled,2025-09-21T12:00:00,2025-10-03T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-29e886f2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
aa58c0fc-0d08-4e2f-9f30-6d09de473409,9ac31c77-6dc5-4ead-afef-7bd4b67c4984,1543.00,15.43,1527.57,ted,settled,2025-09-30T12:00:00,2025-09-28T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-d5930811,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4f6ef39e-7592-4b2c-b448-a1f3c6432268,8c2f77b0-3365-410a-a562-51c5d2cc3e6b,1818.00,18.18,1799.82,pix,settled,2025-10-03T12:00:00,2025-10-03T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-998a3af3,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0427cd78-3215-4fc1-9b25-3d300c7804e9,ea7a57c4-3c54-4297-b08a-754b8041cae5,1736.00,17.36,1718.64,pix,processing,2025-10-03T12:00:00,2025-09-24T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-5d555e07,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b345ad64-9063-4da2-8d8f-b8964a0afb2f,aa3576b3-a69a-411b-83e2-123541f86264,642.00,6.42,635.58,ted,settled,2025-09-24T12:00:00,2025-10-04T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-55728240,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9924d089-4e3f-4068-945f-5def288458ee,d540dba9-19b6-431e-8d95-11e468333bbd,798.00,7.98,790.02,ted,processing,2025-09-29T12:00:00,2025-10-01T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-bf8ade58,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
932d2424-33ce-4546-a541-68ba5299e67d,ccfd2545-d511-4ea5-9fbd-2b417eb72352,1659.00,16.59,1642.41,pix,processing,2025-09-24T12:00:00,2025-10-02T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-b596b448,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1ab185b3-0170-46ef-861d-64041fd8b730,a27f980f-dde4-415d-8c27-83074fea4960,294.00,2.94,291.06,ted,settled,2025-10-03T12:00:00,2025-09-27T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-a77b54a5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ecf9e417-347a-44e3-b6c6-f37b83deb077,86c20bc8-28ea-4a0a-bb4a-9a907278f56d,1821.00,18.21,1802.79,pix,settled,2025-09-23T12:00:00,2025-10-02T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-91983905,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e96b511b-3398-4d45-862c-98419e4fdb66,9a262167-a5fa-4049-b7da-abe05999310e,569.00,5.69,563.31,wallet,processing,2025-09-30T12:00:00,2025-09-25T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-d1a52644,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
535f9661-772c-4e3a-a173-d547c8de3c47,a37081e4-1487-4c8e-96e2-dbc2c4f34096,1904.00,19.04,1884.96,pix,processing,2025-09-19T12:00:00,2025-09-28T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-22f695c4,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4b0e0bed-559c-49f7-8103-2e2233d584d4,eb874266-a2f0-4b86-8eab-14f0c4cb0abf,1074.00,10.74,1063.26,pix,settled,2025-09-22T12:00:00,2025-09-29T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-33a8ee1a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
38a4a898-a3fb-492d-9e2a-d139b1fe8543,d373d4b8-857a-48e7-bc0c-0985d3647b65,1140.00,11.40,1128.60,pix,processing,2025-10-02T12:00:00,2025-09-24T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-1d6d760c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ab5f6ba7-039c-481f-919f-82e752088b84,8764b5e1-cb74-4202-a320-f6c7c895d899,349.00,3.49,345.51,pix,settled,2025-09-28T12:00:00,2025-09-26T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-605ad28f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
17556064-ead2-4f0f-aeb6-6e8d207619f4,2d87cf96-6248-4b54-b4a6-770655d5e2c9,1034.00,10.34,1023.66,pix,settled,2025-10-01T12:00:00,2025-10-04T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-4ff014b6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e8095b66-2bb9-43cf-af02-61293763875e,e3f552a2-dded-407e-a1a4-dffa4fdf276f,1577.00,15.77,1561.23,pix,processing,2025-09-21T12:00:00,2025-09-26T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-1dc02024,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a1ed924c-fa1a-42a1-a12e-5df0d227d73e,fd90400f-2644-416a-819e-cd5031f7285a,394.00,3.94,390.06,pix,settled,2025-09-25T12:00:00,2025-09-29T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-05c8f881,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
60d1fb38-36f3-40b0-bb80-efbbd4f7aa23,fa76d519-5728-4032-8996-cc83e20af442,172.00,1.72,170.28,wallet,processing,2025-10-03T12:00:00,2025-10-01T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-d8738ae8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d07fdacd-0abe-43c2-812e-8d75a766e397,b2707e2a-48c8-4c90-a993-250ff44b2f93,1701.00,17.01,1683.99,pix,processing,2025-10-03T12:00:00,2025-10-02T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-36b16d25,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
8f21082d-bb04-4b3d-b1df-6a43554afb18,c42549b0-bc9c-4e03-a591-5dd71117d0b0,602.00,6.02,595.98,pix,settled,2025-09-29T12:00:00,2025-09-30T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-89a456db,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
48c2d3a9-b0a7-48bf-9e71-2cd4fb8ab90a,e2afd57d-cbd5-40a7-b90b-7866b0e8eb33,1602.00,16.02,1585.98,pix,settled,2025-10-03T12:00:00,2025-09-24T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-63d3e7c5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
917cd20e-e7b8-4fda-9b78-50408debae42,232ca5b7-1f07-481a-97cf-7ece44e16126,252.00,2.52,249.48,ted,settled,2025-09-28T12:00:00,2025-09-26T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-13a9ddc7,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b8737d44-4492-4464-94c6-60adb51235f5,c58c8a56-4440-4de6-a8db-010dbd204c6b,1437.00,14.37,1422.63,pix,processing,2025-10-01T12:00:00,2025-09-29T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-f04680bf,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e46427b0-d6d4-4e76-8453-18f5bda59811,18e3ea6b-7822-4092-950d-5a3bb904f6d0,1771.00,17.71,1753.29,pix,settled,2025-09-29T12:00:00,2025-10-03T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-48b1e5e6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
614b89aa-43c9-43f9-9367-a2f26f8473bb,1ee24de1-5618-4cee-9510-a48294a0c5f5,1318.00,13.18,1304.82,pix,settled,2025-09-22T12:00:00,2025-09-26T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-3ce778f8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7a732a0c-d0ab-436b-9aeb-10d4aaa3d2fc,8cf03915-57f3-4594-ac4f-4865d92e18e7,1470.00,14.70,1455.30,ted,settled,2025-09-30T12:00:00,2025-09-26T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-65277076,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1ce8755d-78b4-44d9-9c8a-f21b06dd1652,be6fddf3-4715-41e6-a2b6-e446b460987b,1895.00,18.95,1876.05,pix,processing,2025-09-25T12:00:00,2025-09-26T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-cd0f411b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9cbcddac-462f-4f08-a5cd-98a84125818a,0f63440c-3dfd-4d6a-bbea-26e4e819db8c,1087.00,10.87,1076.13,pix,processing,2025-10-01T12:00:00,2025-10-01T12:00:00,"{""from"": ""2025-08-01"", ""to"": ""2025-08-31""}",[],,IK-90868b6f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
