document_id,owner_type,owner_id,doc_type,hash,uri,version,status,document_key,trace_id,created_at,updated_at
e405e1d8-cb16-4b68-875f-cd1cb251a9c5,borrower,af2aa812-a4ac-469e-9526-c52547f08c68,inss_extract,H-a87828ad-12bd-47,http://files.example/af2aa812-a4ac-469e-9526-c52547f08c68/inss.pdf,v1,present,DOC-ac059196,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a01d2465-d698-4e23-bd6e-3d4c410d317b,borrower,36bd1a33-d33d-4b8d-a467-7013d57a9b4c,inss_extract,H-b681cb49-3e12-4d,http://files.example/36bd1a33-d33d-4b8d-a467-7013d57a9b4c/inss.pdf,v1,present,DOC-d8448ac5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
83db7def-59f7-47ee-acb3-490427c875cf,borrower,ad707b7a-7c31-4bf8-a4d7-1732b886098b,inss_extract,H-12cc520b-e431-43,http://files.example/ad707b7a-7c31-4bf8-a4d7-1732b886098b/inss.pdf,v1,present,DOC-b5f08742,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
14665f90-ea55-4c59-8dca-9a251de30995,borrower,c5494d93-20f9-4d20-beab-8e519ac56bb6,inss_extract,H-e8199248-360f-46,http://files.example/c5494d93-20f9-4d20-beab-8e519ac56bb6/inss.pdf,v1,present,DOC-99ed9fc2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
886e94a4-dd31-4989-a5e9-1786e5de217e,borrower,2318ec5f-3393-45b8-8508-1a3d7ba527fc,inss_extract,H-34690e3a-5b3a-4d,http://files.example/2318ec5f-3393-45b8-8508-1a3d7ba527fc/inss.pdf,v1,present,DOC-56a62a3d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
57cff008-78c8-45d5-a6fa-3b2e205541a6,borrower,ad22a562-c5ae-47a9-86de-f2ce2133e1e0,inss_extract,H-32a2d808-a57d-44,http://files.example/ad22a562-c5ae-47a9-86de-f2ce2133e1e0/inss.pdf,v1,present,DOC-0b013538,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b1098f4f-589a-4126-81fb-36bebb161381,borrower,908397e0-d1f7-46b1-8e0f-d69d2d81ce52,inss_extract,H-b7644c65-f0bd-4f,http://files.example/908397e0-d1f7-46b1-8e0f-d69d2d81ce52/inss.pdf,v1,present,DOC-fffdb86e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
029e471d-dce5-44ec-9d82-0ba8ed706d1a,borrower,4d576583-e0d7-4edb-959b-6bf78ec31d6a,inss_extract,H-281d6b16-1caa-4c,http://files.example/4d576583-e0d7-4edb-959b-6bf78ec31d6a/inss.pdf,v1,present,DOC-49842508,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
470bebd0-fa8f-4119-9c3d-f1420b8bf281,borrower,d2993e23-44a1-4a51-aefa-a601d7eaf451,inss_extract,H-6048fdf8-2fbe-4a,http://files.example/d2993e23-44a1-4a51-aefa-a601d7eaf451/inss.pdf,v1,present,DOC-e225e8bf,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
18ccd44e-6ba9-495c-b1b6-1222914db3fe,borrower,ed3b0e40-fbf2-4b46-863a-8b8bc07455c1,inss_extract,H-6d608d78-31cd-40,http://files.example/ed3b0e40-fbf2-4b46-863a-8b8bc07455c1/inss.pdf,v1,present,DOC-6826c7be,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
cf894082-c7a9-4a7e-be45-e8d9edb22ce8,borrower,74784b0a-d83a-4bd7-96ce-e164fe9bf757,inss_extract,H-874f676f-de06-49,http://files.example/74784b0a-d83a-4bd7-96ce-e164fe9bf757/inss.pdf,v1,present,DOC-fd4b7b48,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9a3aeb56-e1f2-442c-b2bd-660ee66b0845,borrower,48a43b50-8753-47bf-9299-a3f3b2fdae12,inss_extract,H-0579ba64-b90a-48,http://files.example/48a43b50-8753-47bf-9299-a3f3b2fdae12/inss.pdf,v1,present,DOC-209b29e4,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
02235de7-83dd-4147-a795-9821677bf78d,borrower,749cd274-2d51-4c8e-a9e6-2275a987ba4f,inss_extract,H-da6d3f2c-d8de-43,http://files.example/749cd274-2d51-4c8e-a9e6-2275a987ba4f/inss.pdf,v1,present,DOC-0e3b71f8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
31da79e8-bd80-4a03-a4ac-5ae9d717e50e,borrower,a8ff7419-f536-47aa-8aa1-43d7e31f96c4,inss_extract,H-118c1e7b-e5cd-41,http://files.example/a8ff7419-f536-47aa-8aa1-43d7e31f96c4/inss.pdf,v1,present,DOC-3cb1bdb8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4bf4a23e-ce9b-403c-86e2-42db8eee4ce6,borrower,7b5a9225-9f89-4a31-b0bb-5a682e34e7ff,inss_extract,H-742387b6-a2ee-41,http://files.example/7b5a9225-9f89-4a31-b0bb-5a682e34e7ff/inss.pdf,v1,present,DOC-d49bbab2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b11e3cca-3a4d-4155-a98b-ecac5ccb1563,borrower,da4e2c4d-0dde-4437-8c5b-5edcf79ad489,inss_extract,H-7b4e7596-6de6-43,http://files.example/da4e2c4d-0dde-4437-8c5b-5edcf79ad489/inss.pdf,v1,present,DOC-36ec0f23,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6f6a37cf-b770-4d7c-a6bd-2fa879b67845,borrower,10aa606f-5228-49d9-8cfb-3cdff27dc252,inss_extract,H-6921656d-a8f2-47,http://files.example/10aa606f-5228-49d9-8cfb-3cdff27dc252/inss.pdf,v1,present,DOC-0949f38c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
61eb5d51-f996-48e3-9162-b0e892417253,borrower,a581453b-53c5-4eda-b692-f0f11f4932f6,inss_extract,H-550131c8-f3f4-4a,http://files.example/a581453b-53c5-4eda-b692-f0f11f4932f6/inss.pdf,v1,present,DOC-9c3d14d0,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
08c417e5-f3ff-4c5c-a414-4e07f7d33873,borrower,7beddffb-0a6c-417b-8446-a29a9ff16587,inss_extract,H-143266a0-111a-4e,http://files.example/7beddffb-0a6c-417b-8446-a29a9ff16587/inss.pdf,v1,present,DOC-cca058c5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0e69d1f3-1075-438f-aa88-3446efbeec41,borrower,cab4a673-2af3-4d78-aefc-8488be9aaede,inss_extract,H-d86b2788-7006-4f,http://files.example/cab4a673-2af3-4d78-aefc-8488be9aaede/inss.pdf,v1,present,DOC-cf3209c9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b03e658e-ccc2-4d88-aa32-346c9b94b05a,borrower,74c49fb7-bb3b-4043-b30e-b1f67b6e0c99,inss_extract,H-607d4614-2628-47,http://files.example/74c49fb7-bb3b-4043-b30e-b1f67b6e0c99/inss.pdf,v1,present,DOC-a45afd72,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7471a9a8-56b7-41a6-ae59-09818bc4bdb6,borrower,39c0797b-bb8c-4d38-9833-7267416c4d8a,inss_extract,H-2f870cde-803e-46,http://files.example/39c0797b-bb8c-4d38-9833-7267416c4d8a/inss.pdf,v1,present,DOC-b9a37cbc,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fc67ffb9-12fd-4277-9cfd-35a99a182ee3,borrower,7f94d37c-0cf1-4440-9afa-38a2fd6e58f6,inss_extract,H-a1b4a633-beeb-4a,http://files.example/7f94d37c-0cf1-4440-9afa-38a2fd6e58f6/inss.pdf,v1,present,DOC-e6d5358a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
37224039-12d9-4c34-bc31-b5f1c1f5a136,borrower,a0861fff-affe-46c4-974d-85c1309b8c7e,inss_extract,H-d3768b46-8cab-4b,http://files.example/a0861fff-affe-46c4-974d-85c1309b8c7e/inss.pdf,v1,present,DOC-05461fa9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c3190a18-2482-4a54-b718-1b913f4b5f1f,borrower,a453436e-ba8f-441d-8039-a5eeccd353ee,inss_extract,H-620a3462-f53d-4c,http://files.example/a453436e-ba8f-441d-8039-a5eeccd353ee/inss.pdf,v1,present,DOC-20059a48,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6624fb66-e0b6-4d22-aba7-8c8d28d2b857,borrower,20d2dda7-b96a-4a5f-a816-cbfb379dac32,inss_extract,H-d0d0fb26-d118-4e,http://files.example/20d2dda7-b96a-4a5f-a816-cbfb379dac32/inss.pdf,v1,present,DOC-dbd48681,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fca246df-4afc-4cf7-89ce-2f2f62d036da,borrower,b520750e-3ddd-4d6d-ad29-01461bad671f,inss_extract,H-99699bda-f1f9-41,http://files.example/b520750e-3ddd-4d6d-ad29-01461bad671f/inss.pdf,v1,present,DOC-28bee53f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f2777150-cb16-4a80-859d-1eb161f27d43,borrower,f3ca861b-27e1-4af8-8f8e-b512632e35f5,inss_extract,H-753347c5-e942-43,http://files.example/f3ca861b-27e1-4af8-8f8e-b512632e35f5/inss.pdf,v1,present,DOC-2c2d951f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5a2616f5-e717-4c1d-9cc1-4994979522d4,borrower,2eb933a4-8b76-4048-99ce-a708bc2d9d9a,inss_extract,H-4e21feaf-cb10-4c,http://files.example/2eb933a4-8b76-4048-99ce-a708bc2d9d9a/inss.pdf,v1,present,DOC-fb66a1cf,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
65f87b92-3d3e-4b14-b5f9-7daaed3e22ce,borrower,9f6a2ea2-c49f-4d12-b576-0b194ff3ab45,inss_extract,H-df1802fb-39ac-4c,http://files.example/9f6a2ea2-c49f-4d12-b576-0b194ff3ab45/inss.pdf,v1,present,DOC-a9ec7333,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c77bd60c-c123-4622-b1cc-5fa891e8ea0f,borrower,dcd451b4-7b55-4123-87dd-f51105c19f6d,inss_extract,H-8b58f4ed-5908-4a,http://files.example/dcd451b4-7b55-4123-87dd-f51105c19f6d/inss.pdf,v1,present,DOC-9dc41d31,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c0e2805f-971a-4093-be27-0985b92f6f22,borrower,4fd0a803-73ec-4625-9023-db558f7f072b,inss_extract,H-505d6ab4-2ac2-49,http://files.example/4fd0a803-73ec-4625-9023-db558f7f072b/inss.pdf,v1,present,DOC-f5b15ff2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d5a66bf3-aa43-465e-a4db-a822428cd955,borrower,7a750f1d-77a4-41d7-8524-b4b467f2688e,inss_extract,H-3cb646b3-fa22-42,http://files.example/7a750f1d-77a4-41d7-8524-b4b467f2688e/inss.pdf,v1,present,DOC-da085bf1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fe484533-fa87-4410-8446-d05304ce738d,borrower,be377244-0c68-41fd-9982-728650814be5,inss_extract,H-9740777c-2c5d-44,http://files.example/be377244-0c68-41fd-9982-728650814be5/inss.pdf,v1,present,DOC-5b2ef625,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5a130851-b704-4543-b372-727ad441c4b7,borrower,62179be6-64c3-4537-8335-c994acb90456,inss_extract,H-0e830068-7233-49,http://files.example/62179be6-64c3-4537-8335-c994acb90456/inss.pdf,v1,present,DOC-fa08384b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
945fca4d-3a08-4563-a946-745ba394d50a,borrower,e7299914-a4ad-49d0-b376-1e86aa16082a,inss_extract,H-f681faa8-cad5-46,http://files.example/e7299914-a4ad-49d0-b376-1e86aa16082a/inss.pdf,v1,present,DOC-99758f13,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
85b2ed3b-6134-4c66-9cbd-56088bece948,borrower,d8ae2aee-ba8a-4958-ab51-35e16993add6,inss_extract,H-56f4a8b8-d5b5-49,http://files.example/d8ae2aee-ba8a-4958-ab51-35e16993add6/inss.pdf,v1,present,DOC-88a36453,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6fdeb147-4799-4684-8e03-81a7ec842a5a,borrower,2278b395-d837-452b-a635-1706fc8e47e8,inss_extract,H-f01b473f-0b42-41,http://files.example/2278b395-d837-452b-a635-1706fc8e47e8/inss.pdf,v1,present,DOC-0d99e4d6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
70286226-e255-46bd-b16a-70e1d8ebdea5,borrower,099677b3-fac7-4612-b824-510cb29ffc61,inss_extract,H-a5ff46e2-7e66-4e,http://files.example/099677b3-fac7-4612-b824-510cb29ffc61/inss.pdf,v1,present,DOC-1511bbf5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
932eed6d-ad1b-4e0e-a0e6-266890a1c0c0,borrower,96806722-b78a-4884-936c-8c898e9e23a8,inss_extract,H-ce0bed65-0769-43,http://files.example/96806722-b78a-4884-936c-8c898e9e23a8/inss.pdf,v1,present,DOC-3cc18cd5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c4ef1aad-c280-438d-b9e4-38a1aa7d077c,borrower,c5440bff-a4f4-4b23-acf2-f91f7c6d1509,inss_extract,H-46b44ac6-f301-42,http://files.example/c5440bff-a4f4-4b23-acf2-f91f7c6d1509/inss.pdf,v1,present,DOC-0ab98b66,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
606dde04-4da6-4e83-92f9-00d77c832e6c,borrower,65f542da-1043-4452-a4ab-17cbba41e83e,inss_extract,H-11f7b848-e3c6-4c,http://files.example/65f542da-1043-4452-a4ab-17cbba41e83e/inss.pdf,v1,present,DOC-3f4ff3e1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
afce4739-35fa-4c30-8c1d-80599e4506ac,borrower,f0d53bcd-646c-491c-acb7-987800e99068,inss_extract,H-fe945525-5c04-43,http://files.example/f0d53bcd-646c-491c-acb7-987800e99068/inss.pdf,v1,present,DOC-c9b7e41d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3d623bb3-c005-4e25-b909-e4883bf2b2b8,borrower,50f7303c-6a24-4008-bfcc-746ac9d73210,inss_extract,H-c377dd79-fa7f-44,http://files.example/50f7303c-6a24-4008-bfcc-746ac9d73210/inss.pdf,v1,present,DOC-9f84caff,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9bfc9caf-0059-4727-a412-65e10c0b723c,borrower,7f82c5af-3936-4586-9bde-cf0f21a207e0,inss_extract,H-54eaa04b-3a4a-41,http://files.example/7f82c5af-3936-4586-9bde-cf0f21a207e0/inss.pdf,v1,present,DOC-f1bb97c5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
280d8345-6345-4014-8a7f-96054be707d8,borrower,2bf7ebfb-7302-4e02-b26b-300d97ac59b0,inss_extract,H-3301dfef-ba4b-4f,http://files.example/2bf7ebfb-7302-4e02-b26b-300d97ac59b0/inss.pdf,v1,present,DOC-829321ba,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
51bb1f43-31ac-4585-acfd-6192f9a1138f,borrower,9d1b36ba-5874-4f36-abbb-149e0f5dac8c,inss_extract,H-7f502c13-4b51-49,http://files.example/9d1b36ba-5874-4f36-abbb-149e0f5dac8c/inss.pdf,v1,present,DOC-81940e37,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
11b4d224-4671-453b-81ef-022cd42b2f7a,borrower,a25c7ed7-9790-455b-ba37-d74643b866b0,inss_extract,H-e20bd517-bf14-4b,http://files.example/a25c7ed7-9790-455b-ba37-d74643b866b0/inss.pdf,v1,present,DOC-b7034fff,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b7407231-73f8-45ef-98f3-e4dabfb78322,borrower,9f877033-af3b-48a2-ba9c-ded0a6474a11,inss_extract,H-a52243d4-1c2f-4f,http://files.example/9f877033-af3b-48a2-ba9c-ded0a6474a11/inss.pdf,v1,present,DOC-9fa268e4,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2c0135a1-c494-488b-99b1-c065496af854,borrower,ee3e7f6c-d2a1-4f63-8a90-a187c22a9801,inss_extract,H-082bc90e-9b56-4c,http://files.example/ee3e7f6c-d2a1-4f63-8a90-a187c22a9801/inss.pdf,v1,present,DOC-16042d43,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ede57ffd-9b64-4a42-9aa9-9160ce3fb939,borrower,5b604a6b-f4d1-4339-9a7c-93c09f978548,inss_extract,H-aa1f8304-38bd-4e,http://files.example/5b604a6b-f4d1-4339-9a7c-93c09f978548/inss.pdf,v1,present,DOC-f6c5445a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
76bd30c9-5d87-4c5d-9840-f7b751000a47,borrower,2ccaa127-4b0f-4dc5-8f64-694b53c4e74b,inss_extract,H-9ffc2174-4fce-4d,http://files.example/2ccaa127-4b0f-4dc5-8f64-694b53c4e74b/inss.pdf,v1,present,DOC-3b965ae5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ba209f0e-c3d1-4aed-ba84-42afdc805462,borrower,b2ee85f8-c045-4e4c-85d5-cae83e7a5e00,inss_extract,H-54078c47-b051-40,http://files.example/b2ee85f8-c045-4e4c-85d5-cae83e7a5e00/inss.pdf,v1,present,DOC-14b9424d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e5e66ec9-ea39-4bbd-9480-e5f2b715eccd,borrower,18915a4c-e986-48b6-99d4-a48a04122822,inss_extract,H-fdb3ab83-357c-44,http://files.example/18915a4c-e986-48b6-99d4-a48a04122822/inss.pdf,v1,present,DOC-f9901353,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d088d354-ad79-469a-88d3-91e73dcffed1,borrower,ab4a8b4c-2478-480a-b3f2-50f1f6fc9b45,inss_extract,H-34f9c739-e312-4c,http://files.example/ab4a8b4c-2478-480a-b3f2-50f1f6fc9b45/inss.pdf,v1,present,DOC-c9db1255,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
46e98c2d-f074-450d-9618-48887c7b1ff4,borrower,d8b8925c-78f8-4fd8-8391-11e08aea7104,inss_extract,H-9c291b4f-bec4-43,http://files.example/d8b8925c-78f8-4fd8-8391-11e08aea7104/inss.pdf,v1,present,DOC-1d47d334,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f51e1d72-3084-4738-9f43-7b7a92e0eeae,borrower,dee0b2de-28a8-4eab-964d-710b0359995f,inss_extract,H-cdded9f1-e188-43,http://files.example/dee0b2de-28a8-4eab-964d-710b0359995f/inss.pdf,v1,present,DOC-f086e0a0,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
eda786ed-e6a2-436b-b532-429e1d24d2c3,borrower,38f1f5c1-3f3f-428a-a4d2-0b96655447a0,inss_extract,H-8e315d35-785f-49,http://files.example/38f1f5c1-3f3f-428a-a4d2-0b96655447a0/inss.pdf,v1,present,DOC-eb452660,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9ad4dc7e-6c69-4a21-bbb9-099f25ded87f,borrower,56c9abb3-c086-4e2e-9439-b899c4883b89,inss_extract,H-8f050a06-e4c4-44,http://files.example/56c9abb3-c086-4e2e-9439-b899c4883b89/inss.pdf,v1,present,DOC-389797c5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ba94457b-1e7c-46d4-ae78-7b24d15c281b,borrower,8e64a297-93ac-4428-8dfc-b24eb5828f6e,inss_extract,H-02146532-7523-42,http://files.example/8e64a297-93ac-4428-8dfc-b24eb5828f6e/inss.pdf,v1,present,DOC-4f32ac93,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3d947f53-3f39-421b-8106-de4a80956bca,borrower,f85b764a-ed7b-4a15-8a01-fd9e57f51277,inss_extract,H-a8d04657-aabe-4b,http://files.example/f85b764a-ed7b-4a15-8a01-fd9e57f51277/inss.pdf,v1,present,DOC-9a9e9188,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
61fecc52-3185-4329-b4a5-0954816cab9a,borrower,65bba7b2-0cf5-4bed-9cef-1c053c02c23e,inss_extract,H-272f15f4-f381-42,http://files.example/65bba7b2-0cf5-4bed-9cef-1c053c02c23e/inss.pdf,v1,present,DOC-cbc1c381,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
bd7dc92b-6c0a-4364-b2b4-f8692988b554,borrower,522de1d8-e456-42bd-b7b6-87c4b3fb0e4b,inss_extract,H-35078fdd-21af-47,http://files.example/522de1d8-e456-42bd-b7b6-87c4b3fb0e4b/inss.pdf,v1,present,DOC-cac69006,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0eddcab2-e115-4a5e-88b9-984e27a3dea2,borrower,33537527-72f4-4b6e-b450-c53c4b4b7787,inss_extract,H-70733fd8-eb8b-46,http://files.example/33537527-72f4-4b6e-b450-c53c4b4b7787/inss.pdf,v1,present,DOC-b2a61a40,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2b12ffe4-7429-4a4c-9aec-025552d309f3,borrower,6aacc8a8-4ee9-4840-9780-7bac0d059770,inss_extract,H-472ced4e-b3e6-40,http://files.example/6aacc8a8-4ee9-4840-9780-7bac0d059770/inss.pdf,v1,present,DOC-2449811d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a699813e-82a1-4662-8122-a9ff97f5fb38,borrower,ec04412d-210f-4c83-846b-93c6775f7a2c,inss_extract,H-2f707490-9888-43,http://files.example/ec04412d-210f-4c83-846b-93c6775f7a2c/inss.pdf,v1,present,DOC-4e0d9ec7,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
895a8f1a-fde8-4f03-b824-02ab159a931f,borrower,cc2b2f82-ccd0-4057-bb03-dca1f40c9246,inss_extract,H-6fb23c33-9b7e-4e,http://files.example/cc2b2f82-ccd0-4057-bb03-dca1f40c9246/inss.pdf,v1,present,DOC-e8bbf59b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
51ed0866-2888-4125-bd47-7d9c14439650,borrower,8d4c6fcc-fa95-451d-81ff-780601a804b1,inss_extract,H-350ebe84-5ec8-4b,http://files.example/8d4c6fcc-fa95-451d-81ff-780601a804b1/inss.pdf,v1,present,DOC-fe7938f5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ad5d2b26-c349-486f-a414-b844f68ea278,borrower,c32918b8-ada1-432b-95da-6080bdf02d40,inss_extract,H-701d4cfc-e861-41,http://files.example/c32918b8-ada1-432b-95da-6080bdf02d40/inss.pdf,v1,present,DOC-030af80e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
50c5eac1-fdbf-4864-8afb-3e43e41c897b,borrower,ee802bcb-0aa6-4a43-9f3b-05eca55fc43e,inss_extract,H-88ff7670-7aa0-4d,http://files.example/ee802bcb-0aa6-4a43-9f3b-05eca55fc43e/inss.pdf,v1,present,DOC-a701842d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d0e61f54-e602-4808-9f13-49e409a66d3e,borrower,4da74aea-958f-4865-bc1c-11736676ee43,inss_extract,H-1df420b3-1124-49,http://files.example/4da74aea-958f-4865-bc1c-11736676ee43/inss.pdf,v1,present,DOC-294dcd0b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6699fe14-408e-4c91-ac6d-107fe92fb133,borrower,51e66819-c98c-4606-ac6d-18dd7e25b3ad,inss_extract,H-1cce7496-d466-48,http://files.example/51e66819-c98c-4606-ac6d-18dd7e25b3ad/inss.pdf,v1,present,DOC-7561bde4,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3dd86012-18b6-4abb-811b-92ae87f5ac5c,borrower,9d34ddf9-8f13-460d-95b2-3a57822192c1,inss_extract,H-d98c7003-21f8-41,http://files.example/9d34ddf9-8f13-460d-95b2-3a57822192c1/inss.pdf,v1,present,DOC-868c82f6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
65f1341f-4cbf-40f4-b11e-97f43dd6aba5,borrower,44ed6111-a774-4712-a38e-bba29678bcdc,inss_extract,H-1263e7fb-2a28-40,http://files.example/44ed6111-a774-4712-a38e-bba29678bcdc/inss.pdf,v1,present,DOC-74025f0e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
025e77e3-e2eb-4d16-b82e-6b20d6459f4b,borrower,a22ace45-2bcd-4d88-967b-130ce0c47b5c,inss_extract,H-15b8ef7c-787a-4a,http://files.example/a22ace45-2bcd-4d88-967b-130ce0c47b5c/inss.pdf,v1,present,DOC-a58848fa,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
aadb416f-d1c0-4191-b806-697ed932c8e9,borrower,d5a506de-866b-4a84-9923-3998ddff10ea,inss_extract,H-6b632e10-1f8a-48,http://files.example/d5a506de-866b-4a84-9923-3998ddff10ea/inss.pdf,v1,present,DOC-b9f0dce3,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e67ed7db-c06b-45f5-aeb2-366b6212c936,borrower,1d3d9774-21c3-4646-a1c8-4ade1c87d94c,inss_extract,H-6888ceb9-eb63-4b,http://files.example/1d3d9774-21c3-4646-a1c8-4ade1c87d94c/inss.pdf,v1,present,DOC-28aa7a64,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
45f4f160-74b3-4261-a3fd-638f778c3715,borrower,0d051a53-0dcc-40ff-9530-8136eae1c9f7,inss_extract,H-168147b3-cbe4-4a,http://files.example/0d051a53-0dcc-40ff-9530-8136eae1c9f7/inss.pdf,v1,present,DOC-b43e1654,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
76db51ad-b1a5-489b-92df-b5e9f1428965,borrower,a9e93ce2-0232-4671-8309-c566800c0546,inss_extract,H-863589a1-6c51-43,http://files.example/a9e93ce2-0232-4671-8309-c566800c0546/inss.pdf,v1,present,DOC-f34c4756,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3766ecfe-2dba-48c8-9c92-3b8f91fcc2a3,borrower,f5babd8f-d441-41e4-b4a9-41d7271ab810,inss_extract,H-febde66c-0997-4a,http://files.example/f5babd8f-d441-41e4-b4a9-41d7271ab810/inss.pdf,v1,present,DOC-c44c791e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
af848be9-a463-420a-8bbd-a9c4f3f82fd3,borrower,85c91d5d-3abb-40a5-8bf2-9b4f65cfdeeb,inss_extract,H-1c7774e5-9424-4e,http://files.example/85c91d5d-3abb-40a5-8bf2-9b4f65cfdeeb/inss.pdf,v1,present,DOC-6ad0813d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
93500198-870d-497f-bb60-986113956241,borrower,77767481-ac6b-48b4-82b2-619712db01c5,inss_extract,H-9a72f3b0-b4c6-48,http://files.example/77767481-ac6b-48b4-82b2-619712db01c5/inss.pdf,v1,present,DOC-8e1c2bc0,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
