payment_id,installment,contract,source,amount,paid_at,status,external_reference,reconciliation_batch,raw_payload,pix_transfer_key,end_to_end_id,transaction_key,request_control_key,idempotency_key,trace_id,created_at,updated_at
f31e0547-df52-44e9-9f42-1167a5f4f17e,d7d29e99-a19c-47fa-b956-261e98eeed39,899ddfef-3dca-4c7e-9a53-e122e7c100b9,boleto,1592.35,2025-10-04T12:00:00,settled,PAY-f31e0547,,"{""nsu"": ""f31e0547-df5""}",,E2E-f31e0547-d,TRX-f31e0547,REQ-f31e0547,IK-f31e0547,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b9e63a76-33ef-4e1e-a114-0cc99a9f9531,6b37446d-9c18-4ccd-94b1-9935b8bb858f,fb89b6c2-f5cb-4308-be02-851c8d8f3df8,pix,1731.01,2025-10-12T12:00:00,processing,PAY-b9e63a76,,"{""nsu"": ""b9e63a76-33e""}",,E2E-b9e63a76-3,TRX-b9e63a76,REQ-b9e63a76,IK-b9e63a76,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2ea7a1a7-adec-488c-a7f4-3826eae3807f,6e3e0786-19c2-4354-96be-89ee32d2237e,c3ac38e1-0039-4486-8f8f-4db3188689e8,pix,1611.70,2025-10-04T12:00:00,processing,PAY-2ea7a1a7,,"{""nsu"": ""2ea7a1a7-ade""}",,E2E-2ea7a1a7-a,TRX-2ea7a1a7,REQ-2ea7a1a7,IK-2ea7a1a7,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a057014d-86e7-4a45-bffc-fef81743c2b1,a398cc85-86c0-43cd-894a-07928a37825a,20782e71-f4c4-4d3e-b9ec-1609f157d495,boleto,2095.11,2025-10-04T12:00:00,settled,PAY-a057014d,,"{""nsu"": ""a057014d-86e""}",,E2E-a057014d-8,TRX-a057014d,REQ-a057014d,IK-a057014d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c4342d7c-95e6-4dbc-b0bd-595ec5a75c55,c6ebca67-3806-40d2-b461-840c048f0f19,d915e676-75eb-4c06-8d9c-752cd890fc5e,ted,588.22,2025-10-10T12:00:00,processing,PAY-c4342d7c,,"{""nsu"": ""c4342d7c-95e""}",,E2E-c4342d7c-9,TRX-c4342d7c,REQ-c4342d7c,IK-c4342d7c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a5423a36-480c-42f5-9233-bcc768b10919,c777108c-d868-43fc-bf57-66ac1db41025,61c024fd-bc9b-4a26-b332-b7ef33e0d1c5,boleto,1849.62,2025-10-04T12:00:00,processing,PAY-a5423a36,,"{""nsu"": ""a5423a36-480""}",,E2E-a5423a36-4,TRX-a5423a36,REQ-a5423a36,IK-a5423a36,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6d8d5ac2-3e9b-44a6-84b7-bea2fd604ff9,116d18fe-c146-4950-affa-217a23d916b1,3117aa04-74fb-45bc-8ff1-132dba39f9d7,ted,2440.15,2025-10-04T12:00:00,processing,PAY-6d8d5ac2,,"{""nsu"": ""6d8d5ac2-3e9""}",,E2E-6d8d5ac2-3,TRX-6d8d5ac2,REQ-6d8d5ac2,IK-6d8d5ac2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
8aceb0c7-816a-413a-8f48-8337751bf9a8,fcad952e-508a-4d34-a932-2d53d1d19c57,b596028e-34e8-43d2-b623-101240f69ea9,convenio,1508.66,2025-10-06T12:00:00,processing,PAY-8aceb0c7,,"{""nsu"": ""8aceb0c7-816""}",,E2E-8aceb0c7-8,TRX-8aceb0c7,REQ-8aceb0c7,IK-8aceb0c7,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ed5a3173-3a29-4b76-a4dd-9513e2c3c216,efec6b07-03e6-47af-8cee-68c9a84952ae,3d656d8d-3b22-4689-9246-650750c74760,boleto,1682.04,2025-10-04T12:00:00,processing,PAY-ed5a3173,,"{""nsu"": ""ed5a3173-3a2""}",,E2E-ed5a3173-3,TRX-ed5a3173,REQ-ed5a3173,IK-ed5a3173,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7383f83c-f373-4809-b23a-dc77ee70232e,e81aa806-e5f1-4b52-9a1b-29851b13d0f0,856ca7d7-c801-4add-8152-7a7a2a6eafbe,boleto,1152.09,2025-10-05T12:00:00,processing,PAY-7383f83c,,"{""nsu"": ""7383f83c-f37""}",,E2E-7383f83c-f,TRX-7383f83c,REQ-7383f83c,IK-7383f83c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
8a186807-a510-4126-8059-9a507d423a62,724e8829-9c6f-43f2-a417-aac5a15df74c,a5555e54-e0f1-4ce4-bf8d-8135ac5d9f79,pix,301.02,2025-10-12T12:00:00,settled,PAY-8a186807,,"{""nsu"": ""8a186807-a51""}",,E2E-8a186807-a,TRX-8a186807,REQ-8a186807,IK-8a186807,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e1f7aeb4-03af-4771-b300-0589903d4b9b,b8a830f4-5ff9-40e6-afc8-ba1418c32dce,12664fcf-4c77-49be-939f-4acd7a51c2ed,convenio,2901.12,2025-10-15T12:00:00,settled,PAY-e1f7aeb4,,"{""nsu"": ""e1f7aeb4-03a""}",,E2E-e1f7aeb4-0,TRX-e1f7aeb4,REQ-e1f7aeb4,IK-e1f7aeb4,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
36830188-7cbe-452d-8395-588f16a6916c,adcaaee1-02cd-4b54-977c-694097415840,a52b0828-4e1e-459c-91cc-2d5757d557f1,convenio,1537.89,2025-10-04T12:00:00,processing,PAY-36830188,,"{""nsu"": ""36830188-7cb""}",,E2E-36830188-7,TRX-36830188,REQ-36830188,IK-36830188,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
44c287d4-0f0d-4ad3-8c57-e94f33120fed,0b41f878-b720-44e0-bca2-c8336523bc20,a9e08213-05d1-43f3-8de7-84e0b4ed025d,pix,1153.46,2025-10-04T12:00:00,settled,PAY-44c287d4,,"{""nsu"": ""44c287d4-0f0""}",,E2E-44c287d4-0,TRX-44c287d4,REQ-44c287d4,IK-44c287d4,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
db5a6c52-fe81-4d8c-8e69-9c6c2bbfa104,8f583100-62cc-48bf-a7b8-fc72e060b21b,566bfcbc-f1f0-463a-a926-7468f4688a09,pix,2276.25,2025-10-07T12:00:00,processing,PAY-db5a6c52,,"{""nsu"": ""db5a6c52-fe8""}",,E2E-db5a6c52-f,TRX-db5a6c52,REQ-db5a6c52,IK-db5a6c52,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ee669277-8f4d-4cec-aac2-3780fac9c27f,a1585c3a-7cc5-4044-b6d1-b0963c2224fc,c87aabb4-b13c-4ed1-a438-c52b23ffded9,convenio,273.56,2025-10-04T12:00:00,processing,PAY-ee669277,,"{""nsu"": ""ee669277-8f4""}",,E2E-ee669277-8,TRX-ee669277,REQ-ee669277,IK-ee669277,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5d7028da-db48-4f5b-a28f-1323579dee76,951f55f7-7325-4810-ac62-57caec504e60,7f10b7f1-8aef-4c63-a920-26f5ee5bd59a,boleto,283.90,2025-10-06T12:00:00,processing,PAY-5d7028da,,"{""nsu"": ""5d7028da-db4""}",,E2E-5d7028da-d,TRX-5d7028da,REQ-5d7028da,IK-5d7028da,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f8245f12-8554-45f7-9143-694ba3e622f3,e3191577-f5ac-444a-b0d2-49c93b31a503,cd23ddd9-9864-48cd-8198-5f22735b2777,convenio,1167.45,2025-10-04T12:00:00,processing,PAY-f8245f12,,"{""nsu"": ""f8245f12-855""}",,E2E-f8245f12-8,TRX-f8245f12,REQ-f8245f12,IK-f8245f12,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
88484e77-713a-45fc-8a9e-125b04b87435,3e83335e-1131-4dcc-bda5-1513b4bd4129,4ccf43bc-14e0-4563-83fa-4d95bfc40e6b,ted,923.54,2025-10-04T12:00:00,settled,PAY-88484e77,,"{""nsu"": ""88484e77-713""}",,E2E-88484e77-7,TRX-88484e77,REQ-88484e77,IK-88484e77,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b074b4cc-fffe-4ea7-a88c-0076a3d1f970,3bc34504-85bf-4699-9787-864cfc5d1c10,0163ecdc-897c-417d-9673-2b328c0c8e80,convenio,1306.67,2025-10-04T12:00:00,settled,PAY-b074b4cc,,"{""nsu"": ""b074b4cc-fff""}",,E2E-b074b4cc-f,TRX-b074b4cc,REQ-b074b4cc,IK-b074b4cc,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e024ccad-c8cb-4c5b-b1c8-dac150041b04,07442b51-68f2-43f2-9fc8-7585be406b3e,883bfbca-15f1-406e-ab0d-1a1fab70b521,convenio,1405.50,2025-10-06T12:00:00,settled,PAY-e024ccad,,"{""nsu"": ""e024ccad-c8c""}",,E2E-e024ccad-c,TRX-e024ccad,REQ-e024ccad,IK-e024ccad,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
24575204-13f5-4073-b231-4b01cbb13a57,e38de302-aea0-410f-8b97-4d793bde2aa1,63f79c05-c564-44ac-9798-17838aa47a3c,boleto,2002.00,2025-10-04T12:00:00,settled,PAY-24575204,,"{""nsu"": ""24575204-13f""}",,E2E-24575204-1,TRX-24575204,REQ-24575204,IK-24575204,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
81d6da19-a354-4f35-a036-8979cca2b2cb,fc650626-5786-40a5-a635-e4c7010f9ee1,37622138-fdc6-4dc2-9a46-5c396f145969,ted,226.60,2025-10-04T12:00:00,settled,PAY-81d6da19,,"{""nsu"": ""81d6da19-a35""}",,E2E-81d6da19-a,TRX-81d6da19,REQ-81d6da19,IK-81d6da19,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b10bc0d1-b2b2-430f-a094-e66f9b245e94,5fb81b66-04f8-46cd-a4df-0dc6018d8ff2,03842827-729d-4468-bd7c-fc400a11aa64,convenio,519.98,2025-10-10T12:00:00,settled,PAY-b10bc0d1,,"{""nsu"": ""b10bc0d1-b2b""}",,E2E-b10bc0d1-b,TRX-b10bc0d1,REQ-b10bc0d1,IK-b10bc0d1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
047a60a0-ec28-4998-af01-6fcc524c8179,df83b12e-00b2-4850-bc0d-da8e077ada85,0254d49a-1348-4b3b-bf5e-8560b996e744,pix,718.86,2025-10-12T12:00:00,processing,PAY-047a60a0,,"{""nsu"": ""047a60a0-ec2""}",,E2E-047a60a0-e,TRX-047a60a0,REQ-047a60a0,IK-047a60a0,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
8d5f8afb-5ce8-46e6-a26b-ea5e4cdae2b0,714f3646-65ef-4ed5-92b8-3becb9ced9fc,be844492-e8ff-4c1b-8bcd-01df294084a7,convenio,498.87,2025-10-04T12:00:00,processing,PAY-8d5f8afb,,"{""nsu"": ""8d5f8afb-5ce""}",,E2E-8d5f8afb-5,TRX-8d5f8afb,REQ-8d5f8afb,IK-8d5f8afb,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9d2ab60c-c1f8-4bef-a737-b76941494c99,2fddfb7b-7676-4983-b9d6-868eb9651e63,dc2ed413-aaf1-449b-9cc3-d707570e55fc,convenio,355.91,2025-10-11T12:00:00,settled,PAY-9d2ab60c,,"{""nsu"": ""9d2ab60c-c1f""}",,E2E-9d2ab60c-c,TRX-9d2ab60c,REQ-9d2ab60c,IK-9d2ab60c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
16e374d2-6fa4-42e9-a317-34ccb4ab8934,78cf043e-b715-41ce-82fc-64efb21c5c2a,d52d1e85-ce1c-462e-a1da-85676c724ff5,ted,2271.77,2025-10-13T12:00:00,processing,PAY-16e374d2,,"{""nsu"": ""16e374d2-6fa""}",,E2E-16e374d2-6,TRX-16e374d2,REQ-16e374d2,IK-16e374d2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d9c5c1a3-0413-4bb6-87d2-9e037b511023,2a7b3efc-906c-4379-8a9a-17479df0c01b,98d89c41-71f2-4d93-9524-7e2f910daf8f,convenio,898.16,2025-10-09T12:00:00,settled,PAY-d9c5c1a3,,"{""nsu"": ""d9c5c1a3-041""}",,E2E-d9c5c1a3-0,TRX-d9c5c1a3,REQ-d9c5c1a3,IK-d9c5c1a3,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fcb639d2-8294-45ba-8642-bac5c50afa5b,43f8bdb9-6480-4bae-a327-315409729df1,4e1ddac2-aa83-4537-888c-00a8b731d2c2,convenio,592.42,2025-10-04T12:00:00,settled,PAY-fcb639d2,,"{""nsu"": ""fcb639d2-829""}",,E2E-fcb639d2-8,TRX-fcb639d2,REQ-fcb639d2,IK-fcb639d2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4f634b28-d3d0-45dd-9f31-ed17854c13db,59685e07-201b-4a88-9717-7a0c64c0b500,28f78eb3-3211-4306-9052-d832b970a3fe,boleto,1605.62,2025-10-18T12:00:00,processing,PAY-4f634b28,,"{""nsu"": ""4f634b28-d3d""}",,E2E-4f634b28-d,TRX-4f634b28,REQ-4f634b28,IK-4f634b28,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d5cb0ac0-eaa7-4e9f-aa22-07fd558a93aa,4bb59762-5db0-4e63-914f-cf7f553ad8e1,088424b1-85af-4aa2-b9fe-e07796faf657,convenio,2262.55,2025-10-04T12:00:00,settled,PAY-d5cb0ac0,,"{""nsu"": ""d5cb0ac0-eaa""}",,E2E-d5cb0ac0-e,TRX-d5cb0ac0,REQ-d5cb0ac0,IK-d5cb0ac0,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
31bb980c-5699-4200-84f7-60774ce2a6b1,d6ee0505-0c36-4ea7-86e9-4869b7c119f9,81706bc8-59d1-41f4-a25d-b5be490a65d3,pix,1486.76,2025-10-04T12:00:00,processing,PAY-31bb980c,,"{""nsu"": ""31bb980c-569""}",,E2E-31bb980c-5,TRX-31bb980c,REQ-31bb980c,IK-31bb980c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
69513f65-d281-4e8e-a005-3aa034a3ae26,53c0e741-ca85-447f-af09-7f4cdd11d8bf,4805eb8a-f5d0-443c-afd9-7d08fdc4919e,boleto,244.20,2025-10-04T12:00:00,processing,PAY-69513f65,,"{""nsu"": ""69513f65-d28""}",,E2E-69513f65-d,TRX-69513f65,REQ-69513f65,IK-69513f65,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
45df8b93-ff9d-4188-9272-8d2848fc2e6e,2af800e7-d761-4de6-b78b-110f49c3ea52,a932f5ac-eb70-4806-aded-b0a8d6e722a2,pix,2844.48,2025-10-04T12:00:00,processing,PAY-45df8b93,,"{""nsu"": ""45df8b93-ff9""}",,E2E-45df8b93-f,TRX-45df8b93,REQ-45df8b93,IK-45df8b93,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6eefeebc-4684-4fe0-a26b-fee313193bc2,7e337f5a-9270-4485-8685-fe110c6d671a,1377da18-dc6f-41e5-adba-7c93c2a654e8,convenio,292.48,2025-10-10T12:00:00,settled,PAY-6eefeebc,,"{""nsu"": ""6eefeebc-468""}",,E2E-6eefeebc-4,TRX-6eefeebc,REQ-6eefeebc,IK-6eefeebc,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
68e9ca14-3bd0-4e20-831c-8f7d718b6ab1,908a2d4b-ae8b-481d-bd17-301c608d03ed,d11d9eee-023d-4d7b-9873-3167b4ee8ec8,pix,2071.47,2025-10-04T12:00:00,processing,PAY-68e9ca14,,"{""nsu"": ""68e9ca14-3bd""}",,E2E-68e9ca14-3,TRX-68e9ca14,REQ-68e9ca14,IK-68e9ca14,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
bff987e2-b5b6-4174-992b-0f4110486924,cbbd062d-a3e9-4e7a-be35-c50f93b74b8a,eb36c83f-069a-4ac6-accb-f0e633a086a1,pix,2030.34,2025-10-11T12:00:00,processing,PAY-bff987e2,,"{""nsu"": ""bff987e2-b5b""}",,E2E-bff987e2-b,TRX-bff987e2,REQ-bff987e2,IK-bff987e2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2a06b57a-aa19-40f8-9898-4e615800074b,3152d459-ece2-4af4-85b2-58be7b501d7d,263adfb9-8362-4a28-97c3-ed61ed8dcb0d,pix,2434.25,2025-10-04T12:00:00,settled,PAY-2a06b57a,,"{""nsu"": ""2a06b57a-aa1""}",,E2E-2a06b57a-a,TRX-2a06b57a,REQ-2a06b57a,IK-2a06b57a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
251c8498-984e-4661-bf09-23be507b8080,41f8cdab-572d-422d-a222-a93cb223fb6b,842b802c-6851-4845-af29-d19016e1f8cb,ted,2115.60,2025-10-04T12:00:00,processing,PAY-251c8498,,"{""nsu"": ""251c8498-984""}",,E2E-251c8498-9,TRX-251c8498,REQ-251c8498,IK-251c8498,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e6e1cea7-c8da-4a11-9349-acc9d2f40683,fc396419-8c08-4579-9368-8795de15310e,8321ecb2-452a-45cc-8cbf-c71b4f4f849f,pix,1164.22,2025-10-04T12:00:00,processing,PAY-e6e1cea7,,"{""nsu"": ""e6e1cea7-c8d""}",,E2E-e6e1cea7-c,TRX-e6e1cea7,REQ-e6e1cea7,IK-e6e1cea7,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
66d585ab-f245-4955-a716-8414b3536047,2e0a75e2-2cbf-4c63-9e21-3dee309ecdec,2d740533-a9eb-4e0b-a2ec-585d1a1facb1,pix,1886.02,2025-10-04T12:00:00,settled,PAY-66d585ab,,"{""nsu"": ""66d585ab-f24""}",,E2E-66d585ab-f,TRX-66d585ab,REQ-66d585ab,IK-66d585ab,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
8da09885-e8ea-4a84-92ad-a1ae84ee7440,398c452e-10bf-43ee-8a13-01b2faa7f69f,56f2726c-d95c-4c5d-9a76-88226f6fb373,ted,674.33,2025-10-04T12:00:00,settled,PAY-8da09885,,"{""nsu"": ""8da09885-e8e""}",,E2E-8da09885-e,TRX-8da09885,REQ-8da09885,IK-8da09885,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e2eb6bd8-b401-4dc3-98e0-7a8b659f05c8,d75c36fd-cdbb-4854-b04c-055a278f54ad,562f6930-46a9-4159-9d83-5d8fbe1d0836,pix,201.34,2025-10-17T12:00:00,processing,PAY-e2eb6bd8,,"{""nsu"": ""e2eb6bd8-b40""}",,E2E-e2eb6bd8-b,TRX-e2eb6bd8,REQ-e2eb6bd8,IK-e2eb6bd8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
eb9fd841-1f8b-4b12-8ea3-fb32b1d07127,a4cfd334-b997-4884-988e-4ceefdb58550,d24d3757-559d-4333-ab5e-03eb6680c13e,convenio,524.77,2025-10-04T12:00:00,processing,PAY-eb9fd841,,"{""nsu"": ""eb9fd841-1f8""}",,E2E-eb9fd841-1,TRX-eb9fd841,REQ-eb9fd841,IK-eb9fd841,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
57c8790b-91fe-4526-b798-761d10d296c8,f7516e09-99a9-4182-a758-edb718dd371b,b331d480-00ba-4243-8a4d-1a7e7be667e8,ted,2092.48,2025-10-04T12:00:00,settled,PAY-57c8790b,,"{""nsu"": ""57c8790b-91f""}",,E2E-57c8790b-9,TRX-57c8790b,REQ-57c8790b,IK-57c8790b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e1ebbe4d-42d4-409b-8a89-b902bdb17fe4,f862a41d-5a90-4e86-8928-7061856f48eb,76c5127e-444f-408e-ac14-894bf8ebe255,pix,1061.74,2025-10-04T12:00:00,processing,PAY-e1ebbe4d,,"{""nsu"": ""e1ebbe4d-42d""}",,E2E-e1ebbe4d-4,TRX-e1ebbe4d,REQ-e1ebbe4d,IK-e1ebbe4d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b8fb4a93-076b-4cd1-ae21-814e02ebfeac,16f6d08c-fb49-4e6f-b15e-8b3154b4aa19,8a2393b6-9326-43bf-a50e-0ed5dd6fe2cb,convenio,585.26,2025-10-04T12:00:00,processing,PAY-b8fb4a93,,"{""nsu"": ""b8fb4a93-076""}",,E2E-b8fb4a93-0,TRX-b8fb4a93,REQ-b8fb4a93,IK-b8fb4a93,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
13f4575e-d00f-4980-ad7d-b2fe0f4a6905,8725cc7a-ab5c-4686-9503-c1df4fe46aaf,9701c070-afc2-4319-8981-8d0b76fa1200,ted,2839.41,2025-10-04T12:00:00,settled,PAY-13f4575e,,"{""nsu"": ""13f4575e-d00""}",,E2E-13f4575e-d,TRX-13f4575e,REQ-13f4575e,IK-13f4575e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
66b00c45-ab23-4101-8fa4-6aa1bedf57ec,07865942-667b-4405-931b-4cec370f8b85,d3d4a60d-1a9a-45c6-a3a7-8b24179a7a72,convenio,2363.13,2025-10-04T12:00:00,settled,PAY-66b00c45,,"{""nsu"": ""66b00c45-ab2""}",,E2E-66b00c45-a,TRX-66b00c45,REQ-66b00c45,IK-66b00c45,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c473cced-5ddb-4e38-bcf6-6377b6745a16,d32a1487-1608-4563-ba00-938cab6c4b95,387d1d37-05c9-4713-9fac-6a34e63d69f1,pix,2847.03,2025-10-04T12:00:00,processing,PAY-c473cced,,"{""nsu"": ""c473cced-5dd""}",,E2E-c473cced-5,TRX-c473cced,REQ-c473cced,IK-c473cced,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fc7ce9a7-9e8c-4ed3-a686-1b2fe8cca597,8c88ef90-7e7b-42af-b4ae-d3f3ae4c44ae,95e9f23e-387d-43b0-8477-e7ea64254a35,boleto,1639.08,2025-10-04T12:00:00,settled,PAY-fc7ce9a7,,"{""nsu"": ""fc7ce9a7-9e8""}",,E2E-fc7ce9a7-9,TRX-fc7ce9a7,REQ-fc7ce9a7,IK-fc7ce9a7,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2daa172d-0f70-433d-8115-72a5a308a1b9,8a2922b9-7cf7-43c3-9c8c-b56d9aa6a38d,c48b7ab9-2ea1-4f4f-aec8-06dd57dbcec2,convenio,1554.61,2025-10-04T12:00:00,settled,PAY-2daa172d,,"{""nsu"": ""2daa172d-0f7""}",,E2E-2daa172d-0,TRX-2daa172d,REQ-2daa172d,IK-2daa172d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
79754558-79d5-4d3f-9d6c-aa9328813ad8,a488ee40-904c-484b-b9f5-f8eee0784bb0,0a86d91c-eb42-4283-b806-12c294820348,ted,298.38,2025-10-04T12:00:00,settled,PAY-79754558,,"{""nsu"": ""79754558-79d""}",,E2E-79754558-7,TRX-79754558,REQ-79754558,IK-79754558,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
75c3c748-a907-4291-a5e7-98fcd11800f2,b6f8a1be-38d0-4968-be8e-d71edad8cb0d,3612be9a-f552-407a-abad-7058d7f08a23,pix,1476.15,2025-10-04T12:00:00,processing,PAY-75c3c748,,"{""nsu"": ""75c3c748-a90""}",,E2E-75c3c748-a,TRX-75c3c748,REQ-75c3c748,IK-75c3c748,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e7115f7c-84a0-4248-bf93-3069a14a7963,0be2229b-77f3-402e-a416-bb118942359a,dbd27963-1fc4-417d-84b2-ab1e12271c34,convenio,548.90,2025-10-16T12:00:00,settled,PAY-e7115f7c,,"{""nsu"": ""e7115f7c-84a""}",,E2E-e7115f7c-8,TRX-e7115f7c,REQ-e7115f7c,IK-e7115f7c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
93caad2f-514a-4b1c-84f0-338efc0deddf,c126b556-d4f3-468a-b669-b9291041241a,a91bb6f5-4ced-477c-8406-264fca57f9d1,boleto,2165.77,2025-10-04T12:00:00,processing,PAY-93caad2f,,"{""nsu"": ""93caad2f-514""}",,E2E-93caad2f-5,TRX-93caad2f,REQ-93caad2f,IK-93caad2f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
8c183464-06c4-4919-957c-49c95f80c769,7f443810-6885-4ce5-92ad-9c448118726f,71727d3b-9623-4b5b-9759-230df6c4afbb,pix,2045.89,2025-10-04T12:00:00,settled,PAY-8c183464,,"{""nsu"": ""8c183464-06c""}",,E2E-8c183464-0,TRX-8c183464,REQ-8c183464,IK-8c183464,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
defea6e8-b980-4ba3-973a-46e21f4be2e8,b1989625-b5c8-4b58-937d-528a5b0a5a7a,884921b8-2374-4dcc-8b30-c06249c62837,pix,1027.66,2025-10-10T12:00:00,settled,PAY-defea6e8,,"{""nsu"": ""defea6e8-b98""}",,E2E-defea6e8-b,TRX-defea6e8,REQ-defea6e8,IK-defea6e8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
acb12e3f-666b-4465-9d65-237548f941e4,9de51a33-e5a3-40ec-a085-46c3a9034fc4,06f0ad93-1bfe-4a82-a3dc-25a33b01d854,convenio,259.70,2025-10-04T12:00:00,settled,PAY-acb12e3f,,"{""nsu"": ""acb12e3f-666""}",,E2E-acb12e3f-6,TRX-acb12e3f,REQ-acb12e3f,IK-acb12e3f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6950088d-3bb0-4b92-bd46-c35cdb44f250,657b02c6-3e89-4c41-b64a-3c8bbf0f643d,62deb920-8405-484f-80b3-acaa27906849,ted,1380.78,2025-10-04T12:00:00,processing,PAY-6950088d,,"{""nsu"": ""6950088d-3bb""}",,E2E-6950088d-3,TRX-6950088d,REQ-6950088d,IK-6950088d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
bd540d99-37ea-4f3b-83c3-20ced7d967c8,e075b3f5-9a5f-459e-bc7e-88eeb99ce4df,add6d5ac-c154-4f00-8de8-e40e09f5b2f7,convenio,2575.57,2025-10-04T12:00:00,settled,PAY-bd540d99,,"{""nsu"": ""bd540d99-37e""}",,E2E-bd540d99-3,TRX-bd540d99,REQ-bd540d99,IK-bd540d99,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5202219e-c3a5-47ec-b391-3d8afa03d3e8,3563dfa0-b124-4ec0-87d6-2e575eee4d8b,cd8848f9-c639-4cbf-ba99-008216dbe68d,pix,1731.09,2025-10-17T12:00:00,settled,PAY-5202219e,,"{""nsu"": ""5202219e-c3a""}",,E2E-5202219e-c,TRX-5202219e,REQ-5202219e,IK-5202219e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
defa91aa-6e04-4490-a1c0-70685763953e,a3ada864-2d45-42f0-af06-d412d1d74ee2,d15a8624-37b9-4939-bec4-d4629a89230f,convenio,1286.39,2025-10-04T12:00:00,settled,PAY-defa91aa,,"{""nsu"": ""defa91aa-6e0""}",,E2E-defa91aa-6,TRX-defa91aa,REQ-defa91aa,IK-defa91aa,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
