installment_id,contract,sequence,due_date,amount_due,principal_component,interest_component,fees_component,status,amount_paid,paid_at,carryover,installment_key,trace_id,created_at,updated_at
14f4c943-a125-4860-9b72-557d249e6a2b,f93ee188-4f9b-45f0-b810-e13c79ceff34,24,2027-09-04,959.17,923.94,35.23,0.00,pending,0.00,,0.00,INS-14f4c943,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
77c1358c-3391-4c79-b6e9-1b259d06bfc7,8a55a65d-11f6-4159-b1fb-8faf5e774eb1,1,2025-10-04,1187.54,645.72,541.82,0.00,paid,1187.54,2025-10-04T12:00:00,0.00,INS-77c1358c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f7fbaa63-d6cb-4749-958b-a5fa59f12c8f,8a55a65d-11f6-4159-b1fb-8faf5e774eb1,2,2025-11-04,1187.54,666.76,520.78,0.00,pending,0.00,,0.00,INS-f7fbaa63,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a11bb47e-340d-405a-966f-c7af3352da87,8a55a65d-11f6-4159-b1fb-8faf5e774eb1,3,2025-12-04,1187.54,688.49,499.05,0.00,pending,0.00,,0.00,INS-a11bb47e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
71821444-ea51-4141-849f-b0ca2c57d167,8a55a65d-11f6-4159-b1fb-8faf5e774eb1,4,2026-01-04,1187.54,710.92,476.62,0.00,pending,0.00,,0.00,INS-71821444,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
712a08f9-e172-4403-a097-56ba877888f1,8a55a65d-11f6-4159-b1fb-8faf5e774eb1,5,2026-02-04,1187.54,734.09,453.45,0.00,pending,0.00,,0.00,INS-712a08f9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c5674cc3-7201-4c6e-b59e-3fee8a488ed8,8a55a65d-11f6-4159-b1fb-8faf5e774eb1,6,2026-03-04,1187.54,758.01,429.53,0.00,pending,0.00,,0.00,INS-c5674cc3,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
69227d05-0a99-439d-b6eb-8374e7e220b9,8a55a65d-11f6-4159-b1fb-8faf5e774eb1,7,2026-04-04,1187.54,782.71,404.83,0.00,pending,0.00,,0.00,INS-69227d05,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f6860e42-007b-470b-a125-24b3af678b8d,8a55a65d-11f6-4159-b1fb-8faf5e774eb1,8,2026-05-04,1187.54,808.22,379.32,0.00,pending,0.00,,0.00,INS-f6860e42,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
140d0742-c221-47c0-ab71-3c2e80009246,8a55a65d-11f6-4159-b1fb-8faf5e774eb1,9,2026-06-04,1187.54,834.56,352.98,0.00,pending,0.00,,0.00,INS-140d0742,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
40e5d1ca-d0e1-40b0-8c05-b0e4acd617f5,8a55a65d-11f6-4159-b1fb-8faf5e774eb1,10,2026-07-04,1187.54,861.75,325.79,0.00,pending,0.00,,0.00,INS-40e5d1ca,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4292945e-2558-4a90-8169-a50cd161aa6b,8a55a65d-11f6-4159-b1fb-8faf5e774eb1,11,2026-08-04,1187.54,889.83,297.71,0.00,pending,0.00,,0.00,INS-4292945e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
210c4ff9-4478-4402-825c-f0494571a492,8a55a65d-11f6-4159-b1fb-8faf5e774eb1,12,2026-09-04,1187.54,918.83,268.71,0.00,pending,0.00,,0.00,INS-210c4ff9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e06fda65-58a4-432c-b98a-8ef3b19b59b4,8a55a65d-11f6-4159-b1fb-8faf5e774eb1,13,2026-10-04,1187.54,948.77,238.77,0.00,pending,0.00,,0.00,INS-e06fda65,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
badf2de4-811e-4297-a998-dd7bf6bcd3a3,8a55a65d-11f6-4159-b1fb-8faf5e774eb1,14,2026-11-04,1187.54,979.69,207.85,0.00,pending,0.00,,0.00,INS-badf2de4,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
bd549fee-d264-4d0c-a7b3-3d4884aa1ca3,8a55a65d-11f6-4159-b1fb-8faf5e774eb1,15,2026-12-04,1187.54,1011.61,175.93,0.00,pending,0.00,,0.00,INS-bd549fee,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f5add521-59a8-4579-9aed-30f2e16b70c0,8a55a65d-11f6-4159-b1fb-8faf5e774eb1,16,2027-01-04,1187.54,1044.58,142.96,0.00,pending,0.00,,0.00,INS-f5add521,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b5e0c8ad-65c2-4028-b60e-4a86f5264a58,8a55a65d-11f6-4159-b1fb-8faf5e774eb1,17,2027-02-04,1187.54,1078.62,108.92,0.00,pending,0.00,,0.00,INS-b5e0c8ad,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
cc2401f6-a4fe-4323-8a22-50a85a541577,8a55a65d-11f6-4159-b1fb-8faf5e774eb1,18,2027-03-04,1187.54,1113.77,73.77,0.00,pending,0.00,,0.00,INS-cc2401f6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
bf022412-13aa-476e-a9a7-b5266de26f06,8a55a65d-11f6-4159-b1fb-8faf5e774eb1,19,2027-04-04,1187.55,1150.07,37.48,0.00,pending,0.00,,0.00,INS-bf022412,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ab401c2b-faa9-4bcd-9c2e-2f69b693eaf0,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,1,2025-10-04,1662.42,866.96,795.46,0.00,paid,1662.42,2025-10-04T00:00:00,0.00,INS-ab401c2b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1c86c9c8-2c69-48cb-a79a-184d0daad875,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,2,2025-11-04,1662.42,890.80,771.62,0.00,pending,0.00,,0.00,INS-1c86c9c8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a6c1d390-3d66-4dd0-a974-21046255f31c,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,3,2025-12-04,1662.42,915.29,747.13,0.00,pending,0.00,,0.00,INS-a6c1d390,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
22800e83-12ed-4476-a6b6-977eb56c12e2,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,4,2026-01-04,1662.42,940.46,721.96,0.00,pending,0.00,,0.00,INS-22800e83,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ab4f9db8-4e70-4278-abc5-e4c36fd77690,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,5,2026-02-04,1662.42,966.32,696.10,0.00,pending,0.00,,0.00,INS-ab4f9db8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3ecac165-7d1a-4aae-95d0-ad785b1ddfdf,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,6,2026-03-04,1662.42,992.89,669.53,0.00,pending,0.00,,0.00,INS-3ecac165,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0a967eb1-6a1e-4d9b-932a-5f7e9122dd18,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,7,2026-04-04,1662.42,1020.20,642.22,0.00,pending,0.00,,0.00,INS-0a967eb1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4e54daec-4649-47cf-8f37-d7ca826129b0,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,8,2026-05-04,1662.42,1048.25,614.17,0.00,pending,0.00,,0.00,INS-4e54daec,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
dec90706-4c33-4e21-87cd-f47866d18161,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,9,2026-06-04,1662.42,1077.07,585.35,0.00,pending,0.00,,0.00,INS-dec90706,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ee4da9f2-8d02-4cd9-b300-46f60d356f7a,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,10,2026-07-04,1662.42,1106.69,555.73,0.00,pending,0.00,,0.00,INS-ee4da9f2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
24a0fb11-8b80-4cdf-8d7b-69b95dd775bc,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,11,2026-08-04,1662.42,1137.12,525.30,0.00,pending,0.00,,0.00,INS-24a0fb11,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a11466f6-102d-4452-86d9-3e2e5b320152,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,12,2026-09-04,1662.42,1168.39,494.03,0.00,pending,0.00,,0.00,INS-a11466f6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f93e1cf6-a43c-47c1-95b7-7c4ec1154088,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,13,2026-10-04,1662.42,1200.52,461.90,0.00,pending,0.00,,0.00,INS-f93e1cf6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5392804f-253b-4f3a-b015-ce29497b239f,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,14,2026-11-04,1662.42,1233.53,428.89,0.00,pending,0.00,,0.00,INS-5392804f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e6134cb1-a987-410c-9286-10c9b50777b8,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,15,2026-12-04,1662.42,1267.45,394.97,0.00,pending,0.00,,0.00,INS-e6134cb1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
aa75e4ce-1d4a-46d9-b6d7-35ab7e366c3b,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,16,2027-01-04,1662.42,1302.30,360.12,0.00,pending,0.00,,0.00,INS-aa75e4ce,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1650ae4c-f899-4b5a-90f1-e288cca00609,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,17,2027-02-04,1662.42,1338.12,324.30,0.00,pending,0.00,,0.00,INS-1650ae4c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
104bf45a-8c18-4f03-875e-adb21388c1b1,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,18,2027-03-04,1662.42,1374.91,287.51,0.00,pending,0.00,,0.00,INS-104bf45a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
265943ed-3723-442f-a0d7-6031e31fe58a,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,19,2027-04-04,1662.42,1412.72,249.70,0.00,pending,0.00,,0.00,INS-265943ed,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
90ff831c-9bfe-464c-8e5b-2e1cf791ea04,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,20,2027-05-04,1662.42,1451.57,210.85,0.00,pending,0.00,,0.00,INS-90ff831c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
062a8121-8294-483c-ae4f-a9d3a0a963c9,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,21,2027-06-04,1662.42,1491.48,170.94,0.00,pending,0.00,,0.00,INS-062a8121,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5df22af0-1d14-4959-bf8a-71a2e3c43762,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,22,2027-07-04,1662.42,1532.49,129.93,0.00,pending,0.00,,0.00,INS-5df22af0,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6edfb2f4-5830-47bd-8b79-4db1fbbe3c46,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,23,2027-08-04,1662.42,1574.63,87.79,0.00,pending,0.00,,0.00,INS-6edfb2f4,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0de49f96-d869-4806-92ce-0b86e702bf51,05d4ebab-bd92-47d4-ac4f-cf1f88e64857,24,2027-09-04,1662.33,1617.84,44.49,0.00,pending,0.00,,0.00,INS-0de49f96,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3a66b015-08a0-40bf-8f00-c266d9bcc428,b559c330-7944-4310-82da-2684b73167b6,1,2025-10-04,760.32,406.67,353.65,0.00,paid,778.82,2025-10-17T12:00:00,0.00,INS-3a66b015,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c5868d7c-bbcb-4212-a97f-b23f678ef556,b559c330-7944-4310-82da-2684b73167b6,2,2025-11-04,760.32,417.89,342.43,0.00,pending,0.00,,0.00,INS-c5868d7c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
84dd18e7-25ea-4a46-a76f-0f2a3744ce9d,b559c330-7944-4310-82da-2684b73167b6,3,2025-12-04,760.32,429.42,330.90,0.00,pending,0.00,,0.00,INS-84dd18e7,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d9308df9-6404-48be-acbc-8c253cd4f629,b559c330-7944-4310-82da-2684b73167b6,4,2026-01-04,760.32,441.26,319.06,0.00,pending,0.00,,0.00,INS-d9308df9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0a459322-55e2-4dac-8d19-e359bef3965e,b559c330-7944-4310-82da-2684b73167b6,5,2026-02-04,760.32,453.43,306.89,0.00,pending,0.00,,0.00,INS-0a459322,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
66e83301-064e-4222-8b41-b132911ff7e8,b559c330-7944-4310-82da-2684b73167b6,6,2026-03-04,760.32,465.93,294.39,0.00,pending,0.00,,0.00,INS-66e83301,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
864e42ac-8957-4a8f-86b9-6544242db241,b559c330-7944-4310-82da-2684b73167b6,7,2026-04-04,760.32,478.78,281.54,0.00,pending,0.00,,0.00,INS-864e42ac,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
8e58b6ef-ba48-42a4-a433-8c22134d2d2a,b559c330-7944-4310-82da-2684b73167b6,8,2026-05-04,760.32,491.99,268.33,0.00,pending,0.00,,0.00,INS-8e58b6ef,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b577c3e0-a9fa-4159-981a-e07782861e71,b559c330-7944-4310-82da-2684b73167b6,9,2026-06-04,760.32,505.56,254.76,0.00,pending,0.00,,0.00,INS-b577c3e0,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3765a85d-2b4b-4b6e-afef-ddd477bfb2ba,b559c330-7944-4310-82da-2684b73167b6,10,2026-07-04,760.32,519.50,240.82,0.00,pending,0.00,,0.00,INS-3765a85d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
62922dd8-4451-40c8-a8bc-41440cb26a92,b559c330-7944-4310-82da-2684b73167b6,11,2026-08-04,760.32,533.83,226.49,0.00,pending,0.00,,0.00,INS-62922dd8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d10a142d-d65b-435f-85f3-2c68140f966f,b559c330-7944-4310-82da-2684b73167b6,12,2026-09-04,760.32,548.55,211.77,0.00,pending,0.00,,0.00,INS-d10a142d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
210b5197-38f2-4caa-a2c1-acf78348023c,b559c330-7944-4310-82da-2684b73167b6,13,2026-10-04,760.32,563.68,196.64,0.00,pending,0.00,,0.00,INS-210b5197,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fbc296fd-7529-4e61-ab98-7e2406ddd1d0,b559c330-7944-4310-82da-2684b73167b6,14,2026-11-04,760.32,579.22,181.10,0.00,pending,0.00,,0.00,INS-fbc296fd,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b7a4621b-ed6c-48b1-8911-8e1e8ffeecae,b559c330-7944-4310-82da-2684b73167b6,15,2026-12-04,760.32,595.20,165.12,0.00,pending,0.00,,0.00,INS-b7a4621b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c6d2d6d8-8320-4c56-82b4-bf70c2a75b2b,b559c330-7944-4310-82da-2684b73167b6,16,2027-01-04,760.32,611.61,148.71,0.00,pending,0.00,,0.00,INS-c6d2d6d8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
bbe6d4db-3d91-4ffd-a910-992982777e08,b559c330-7944-4310-82da-2684b73167b6,17,2027-02-04,760.32,628.48,131.84,0.00,pending,0.00,,0.00,INS-bbe6d4db,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3a2be611-7e26-4c85-882a-deb1d0e8edae,b559c330-7944-4310-82da-2684b73167b6,18,2027-03-04,760.32,645.81,114.51,0.00,pending,0.00,,0.00,INS-3a2be611,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
098750e7-291b-42d4-ad15-9ba0c6cd61f5,b559c330-7944-4310-82da-2684b73167b6,19,2027-04-04,760.32,663.62,96.70,0.00,pending,0.00,,0.00,INS-098750e7,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
71e76ca1-5d00-4750-89fb-8dcffa04197b,b559c330-7944-4310-82da-2684b73167b6,20,2027-05-04,760.32,681.92,78.40,0.00,pending,0.00,,0.00,INS-71e76ca1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
42ee04ee-637c-43e0-97dd-bf99bac50f4d,b559c330-7944-4310-82da-2684b73167b6,21,2027-06-04,760.32,700.73,59.59,0.00,pending,0.00,,0.00,INS-42ee04ee,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d23cc304-7225-4cf2-8de4-84ca4680aa0f,b559c330-7944-4310-82da-2684b73167b6,22,2027-07-04,760.32,720.06,40.26,0.00,pending,0.00,,0.00,INS-d23cc304,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
887a7d08-851f-46a5-9e9f-a945daef38ab,b559c330-7944-4310-82da-2684b73167b6,23,2027-08-04,760.26,739.86,20.40,0.00,pending,0.00,,0.00,INS-887a7d08,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2b853d47-8233-4616-98e7-83b1fe605c59,95d42cca-0b4c-4c64-926a-9ba9a375aa0f,1,2025-10-04,516.02,410.02,106.00,0.00,paid,516.02,2025-10-04T12:00:00,0.00,INS-2b853d47,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e8f5c900-6160-4b93-95c2-58754650f9f7,95d42cca-0b4c-4c64-926a-9ba9a375aa0f,2,2025-11-04,516.02,417.34,98.68,0.00,pending,0.00,,0.00,INS-e8f5c900,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
82e27544-1478-420a-b9fa-d2a7323b70b9,95d42cca-0b4c-4c64-926a-9ba9a375aa0f,3,2025-12-04,516.02,424.78,91.24,0.00,pending,0.00,,0.00,INS-82e27544,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
01c7058d-1f7a-46c2-907d-6763627e6a60,95d42cca-0b4c-4c64-926a-9ba9a375aa0f,4,2026-01-04,516.02,432.37,83.65,0.00,pending,0.00,,0.00,INS-01c7058d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
bf16ca88-6de1-4cb9-835f-610b697b7e88,95d42cca-0b4c-4c64-926a-9ba9a375aa0f,5,2026-02-04,516.02,440.08,75.94,0.00,pending,0.00,,0.00,INS-bf16ca88,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e236c038-ea34-4695-8bd7-cf7f32de7566,95d42cca-0b4c-4c64-926a-9ba9a375aa0f,6,2026-03-04,516.02,447.93,68.09,0.00,pending,0.00,,0.00,INS-e236c038,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
db0cde45-cf1f-4836-a77a-507213ee4217,95d42cca-0b4c-4c64-926a-9ba9a375aa0f,7,2026-04-04,516.02,455.93,60.09,0.00,pending,0.00,,0.00,INS-db0cde45,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4ff9c1cc-9d55-4fb5-a2bc-4f0c62cabc14,95d42cca-0b4c-4c64-926a-9ba9a375aa0f,8,2026-05-04,516.02,464.06,51.96,0.00,pending,0.00,,0.00,INS-4ff9c1cc,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d59e08b5-008a-4be4-ab14-3298f50899af,95d42cca-0b4c-4c64-926a-9ba9a375aa0f,9,2026-06-04,516.02,472.34,43.68,0.00,pending,0.00,,0.00,INS-d59e08b5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2434e318-596e-4faf-a6ae-e65eb9cec757,95d42cca-0b4c-4c64-926a-9ba9a375aa0f,10,2026-07-04,516.02,480.77,35.25,0.00,pending,0.00,,0.00,INS-2434e318,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
70f94d6f-d3a5-4efe-95e3-e9e50e8d10f8,95d42cca-0b4c-4c64-926a-9ba9a375aa0f,11,2026-08-04,516.02,489.35,26.67,0.00,pending,0.00,,0.00,INS-70f94d6f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0233c049-bc34-4fd7-af99-1d00a34938eb,95d42cca-0b4c-4c64-926a-9ba9a375aa0f,12,2026-09-04,516.02,498.09,17.93,0.00,pending,0.00,,0.00,INS-0233c049,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
082bcc8e-68f8-4f01-bfad-e7f981396a07,95d42cca-0b4c-4c64-926a-9ba9a375aa0f,13,2026-10-04,515.99,506.94,9.05,0.00,pending,0.00,,0.00,INS-082bcc8e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6d8dab96-7f9a-49ed-8f29-dfc93363b3c2,8f8b9e92-1ae2-49bc-8607-fd0df63ff030,1,2025-10-04,2035.15,991.94,1043.21,0.00,paid,2081.96,2025-10-13T12:00:00,0.00,INS-6d8dab96,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e21baf4c-cc16-4a5d-afb3-0fb145ef61c0,8f8b9e92-1ae2-49bc-8607-fd0df63ff030,2,2025-11-04,2035.15,1030.18,1004.97,0.00,pending,0.00,,0.00,INS-e21baf4c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
83a0bc7c-2deb-43df-aa28-e253878fc027,8f8b9e92-1ae2-49bc-8607-fd0df63ff030,3,2025-12-04,2035.15,1069.89,965.26,0.00,pending,0.00,,0.00,INS-83a0bc7c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
84ea724a-3af8-4aa3-bb48-b4c35aaeb912,8f8b9e92-1ae2-49bc-8607-fd0df63ff030,4,2026-01-04,2035.15,1111.13,924.02,0.00,pending,0.00,,0.00,INS-84ea724a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4a6a1574-dc89-4d40-81c5-fb0f6dd75449,8f8b9e92-1ae2-49bc-8607-fd0df63ff030,5,2026-02-04,2035.15,1153.96,881.19,0.00,pending,0.00,,0.00,INS-4a6a1574,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1977b236-de26-44e4-98db-2e3ffda38c03,8f8b9e92-1ae2-49bc-8607-fd0df63ff030,6,2026-03-04,2035.15,1198.45,836.70,0.00,pending,0.00,,0.00,INS-1977b236,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7738d8b0-8303-49af-b63e-b109ae0ef2dc,8f8b9e92-1ae2-49bc-8607-fd0df63ff030,7,2026-04-04,2035.15,1244.65,790.50,0.00,pending,0.00,,0.00,INS-7738d8b0,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f7b132a0-3006-458a-90d2-03be140daa7a,8f8b9e92-1ae2-49bc-8607-fd0df63ff030,8,2026-05-04,2035.15,1292.63,742.52,0.00,pending,0.00,,0.00,INS-f7b132a0,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b16f60cf-1cc3-4b68-8116-6db1ce24648a,8f8b9e92-1ae2-49bc-8607-fd0df63ff030,9,2026-06-04,2035.15,1342.46,692.69,0.00,pending,0.00,,0.00,INS-b16f60cf,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0ea64db9-5a17-4306-a692-4e87fee1bf38,8f8b9e92-1ae2-49bc-8607-fd0df63ff030,10,2026-07-04,2035.15,1394.21,640.94,0.00,pending,0.00,,0.00,INS-0ea64db9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1f2c36c4-b548-49e3-abc6-54312da87f8c,8f8b9e92-1ae2-49bc-8607-fd0df63ff030,11,2026-08-04,2035.15,1447.95,587.20,0.00,pending,0.00,,0.00,INS-1f2c36c4,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4c3bae87-3ed9-4a8a-a33a-9367708abfb3,8f8b9e92-1ae2-49bc-8607-fd0df63ff030,12,2026-09-04,2035.15,1503.77,531.38,0.00,pending,0.00,,0.00,INS-4c3bae87,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1051d7c9-dd5f-417c-b61d-aeb377e4072b,8f8b9e92-1ae2-49bc-8607-fd0df63ff030,13,2026-10-04,2035.15,1561.74,473.41,0.00,pending,0.00,,0.00,INS-1051d7c9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
44ed45e5-e3ab-49c8-9d70-f42a5abab8b3,8f8b9e92-1ae2-49bc-8607-fd0df63ff030,14,2026-11-04,2035.15,1621.94,413.21,0.00,pending,0.00,,0.00,INS-44ed45e5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5187f8ab-ad4e-4261-b2cb-2aad3b01d1d6,8f8b9e92-1ae2-49bc-8607-fd0df63ff030,15,2026-12-04,2035.15,1684.47,350.68,0.00,pending,0.00,,0.00,INS-5187f8ab,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
92c27f2d-f6a9-4e24-b30f-64b92fa6995e,8f8b9e92-1ae2-49bc-8607-fd0df63ff030,16,2027-01-04,2035.15,1749.40,285.75,0.00,pending,0.00,,0.00,INS-92c27f2d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
39ad8c27-ee67-441a-bf8b-94a2a3aaeb07,8f8b9e92-1ae2-49bc-8607-fd0df63ff030,17,2027-02-04,2035.15,1816.84,218.31,0.00,pending,0.00,,0.00,INS-39ad8c27,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c2b094af-10f3-48e9-b2d8-e448621aaca6,8f8b9e92-1ae2-49bc-8607-fd0df63ff030,18,2027-03-04,2035.15,1886.88,148.27,0.00,pending,0.00,,0.00,INS-c2b094af,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c3806ba8-97c7-4a53-9e5e-aed95e78ec97,8f8b9e92-1ae2-49bc-8607-fd0df63ff030,19,2027-04-04,2035.05,1959.51,75.54,0.00,pending,0.00,,0.00,INS-c3806ba8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
30aca7b8-e74d-46f5-9e94-2d0ef9dddde7,7e13bc2b-a3ab-418f-bc3d-45ad02045aaf,1,2025-10-04,3631.39,3124.34,507.05,0.00,paid,3718.55,2025-10-16T12:00:00,0.00,INS-30aca7b8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
bee190e2-4909-4e79-b2ea-2cd7b9b336b7,7e13bc2b-a3ab-418f-bc3d-45ad02045aaf,2,2025-11-04,3631.39,3192.19,439.20,0.00,pending,0.00,,0.00,INS-bee190e2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
