wallet_id,owner_type,owner_id,currency,available_balance,blocked_balance,status,external_reference,account_key,trace_id,created_at,updated_at
1abc04b1-7dc5-43be-94db-ea0315799e54,investor,823635ea-9791-4ced-a261-37d6f9e434a2,BRL,17843.24,162.75,active,,ACC-1abc04b1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
bd15ec6d-23a5-42f1-9256-28d7460d6daf,investor,943b8040-7d6d-469a-bb17-cd378f2b9270,BRL,1258.08,1865.87,active,,ACC-bd15ec6d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e2c98a94-fd10-4623-8208-4f2f28bec24e,investor,a7995ff2-5c7f-4c3c-bacf-99da86430389,BRL,13345.91,1320.50,active,,ACC-e2c98a94,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b2a070c3-e199-42e7-9b21-97bf2cd34203,investor,c1e141ad-6570-407d-8ea9-417f51bd2a60,BRL,7654.22,53.66,active,,ACC-b2a070c3,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7ff5ea4d-352a-40a8-8561-1044bdc0d154,investor,6d475777-1aec-48ef-aa03-0f7a014e94d6,BRL,18354.40,625.53,active,,ACC-7ff5ea4d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
92ea05e2-4086-4f63-8683-370c0a22000a,investor,cce0666c-fae0-4fdc-a503-161008e8033d,BRL,7909.89,924.55,active,,ACC-92ea05e2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
228f055c-23f9-410f-bb0c-2483396170af,investor,d06978d5-21a1-4aa7-a2d2-5e0df54c69e9,BRL,5978.30,1244.91,active,,ACC-228f055c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
75aad300-aece-49ee-963a-e7cc16821f24,investor,fd073e58-281f-443e-a05c-89fba0bdf93c,BRL,19599.55,1766.67,active,,ACC-75aad300,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
bbae4a0d-4966-4282-81f5-14ce1ecb43cd,investor,707d0dff-7707-476b-9140-c2b6a4f301e7,BRL,5742.73,2540.28,active,,ACC-bbae4a0d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fc193086-d90a-471a-863f-5befc1663f7e,investor,9ac31c77-6dc5-4ead-afef-7bd4b67c4984,BRL,16370.57,2633.24,active,,ACC-fc193086,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
03accf0d-ab0f-4ecc-9905-9e050e8519ba,investor,8c2f77b0-3365-410a-a562-51c5d2cc3e6b,BRL,18605.64,2887.37,active,,ACC-03accf0d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d3fcc837-4219-4f2b-957b-57e0471483f8,investor,ea7a57c4-3c54-4297-b08a-754b8041cae5,BRL,5541.23,2310.01,active,,ACC-d3fcc837,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
11ace7ae-73a6-45be-b1b4-5280b7b7296d,investor,aa3576b3-a69a-411b-83e2-123541f86264,BRL,8750.45,1289.43,active,,ACC-11ace7ae,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a2b057ce-7709-42a0-88db-3022bbec6a64,investor,d540dba9-19b6-431e-8d95-11e468333bbd,BRL,3431.37,883.19,active,,ACC-a2b057ce,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a6fff742-4c2e-4b5e-b65d-e97abff08283,investor,ccfd2545-d511-4ea5-9fbd-2b417eb72352,BRL,18746.84,236.55,active,,ACC-a6fff742,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
71d3846c-0029-4abc-938d-095f083e5093,investor,a27f980f-dde4-415d-8c27-83074fea4960,BRL,12230.40,125.19,active,,ACC-71d3846c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
333d5c4d-17ef-48ca-b419-0797f898acc9,investor,86c20bc8-28ea-4a0a-bb4a-9a907278f56d,BRL,3228.93,979.51,active,,ACC-333d5c4d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
368e99ee-e2a8-4528-98ea-765011b6f386,investor,9a262167-a5fa-4049-b7da-abe05999310e,BRL,7173.11,1079.95,active,,ACC-368e99ee,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b8687d33-e422-4dce-b735-8cfeb2489df5,investor,a37081e4-1487-4c8e-96e2-dbc2c4f34096,BRL,11756.65,2376.64,active,,ACC-b8687d33,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b271321a-c8eb-4483-baf5-4b837bc15bb7,investor,eb874266-a2f0-4b86-8eab-14f0c4cb0abf,BRL,17287.73,2305.59,active,,ACC-b271321a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d23a8963-49b0-4a00-a7e5-11d7b6f2d101,investor,d373d4b8-857a-48e7-bc0c-0985d3647b65,BRL,13862.64,807.21,active,,ACC-d23a8963,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
13893678-2cad-4acc-b501-dfc1df526e88,investor,8764b5e1-cb74-4202-a320-f6c7c895d899,BRL,4638.98,2621.34,active,,ACC-13893678,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
79d58369-2586-4096-8b9b-3e0f6073a005,investor,2d87cf96-6248-4b54-b4a6-770655d5e2c9,BRL,7359.82,1251.49,active,,ACC-79d58369,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1222adb8-04de-4a28-9fbb-9c3168bea6b2,investor,e3f552a2-dded-407e-a1a4-dffa4fdf276f,BRL,6119.41,2796.86,active,,ACC-1222adb8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5e81bc0c-a209-47ab-8bbe-2651f1d456a1,investor,fd90400f-2644-416a-819e-cd5031f7285a,BRL,9517.85,2105.03,active,,ACC-5e81bc0c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
142261a7-4b36-40bc-a5b7-1afc8c788501,investor,fa76d519-5728-4032-8996-cc83e20af442,BRL,19213.42,64.65,active,,ACC-142261a7,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fadba857-6855-4673-bab8-d5d6e3268d15,investor,b2707e2a-48c8-4c90-a993-250ff44b2f93,BRL,9571.56,2739.69,active,,ACC-fadba857,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a46c69e3-c989-4d72-81fc-53e07b281e4f,investor,c42549b0-bc9c-4e03-a591-5dd71117d0b0,BRL,4065.01,1861.58,active,,ACC-a46c69e3,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
646fd6ce-3205-4898-9b6e-c704d0ac86f8,investor,e2afd57d-cbd5-40a7-b90b-7866b0e8eb33,BRL,1788.16,2803.37,active,,ACC-646fd6ce,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7320527b-b2fe-4f81-8cb0-c9b0e88523b4,investor,232ca5b7-1f07-481a-97cf-7ece44e16126,BRL,16674.95,943.10,active,,ACC-7320527b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a4b69483-1c17-4a91-af53-86eb2626471a,investor,c58c8a56-4440-4de6-a8db-010dbd204c6b,BRL,4423.48,1962.31,active,,ACC-a4b69483,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e1a4b88d-40fc-43f3-9b90-c5e3519e4452,investor,18e3ea6b-7822-4092-950d-5a3bb904f6d0,BRL,18170.69,1930.62,active,,ACC-e1a4b88d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9bb11ead-9373-4eee-8e8a-c7e1ab1539bf,investor,1ee24de1-5618-4cee-9510-a48294a0c5f5,BRL,1383.36,2913.33,active,,ACC-9bb11ead,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
bb6a8a65-7f4e-4b62-a74f-467d78bc7235,investor,8cf03915-57f3-4594-ac4f-4865d92e18e7,BRL,12370.68,857.80,active,,ACC-bb6a8a65,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6404de6b-80bd-468c-9db3-308592ff522d,investor,be6fddf3-4715-41e6-a2b6-e446b460987b,BRL,18781.82,699.04,active,,ACC-6404de6b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ad8cf7a8-a3e6-427e-a5af-84be13693e10,investor,0f63440c-3dfd-4d6a-bbea-26e4e819db8c,BRL,13781.29,2723.09,active,,ACC-ad8cf7a8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5aa5c620-e2c0-4568-8d6a-652efda28e81,investor,4966b412-9ada-45ae-b563-0dd4109ec0f0,BRL,3791.33,2917.92,active,,ACC-5aa5c620,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4ae54dbe-cd8c-4935-9489-4735c627631e,investor,b7aebf67-eb8f-4ab0-9c24-42000f3d3652,BRL,9366.08,2932.69,active,,ACC-4ae54dbe,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
53bfc778-5347-4bca-9aa3-95b26a5a09af,investor,bb5e94cb-8d0c-4cfd-933c-e37ce6ef1b57,BRL,16395.44,1009.66,active,,ACC-53bfc778,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
00a8b3cc-e515-41b3-8807-f3711ae32817,investor,7f0269ad-53bd-4973-83a8-9f95c964ebb6,BRL,18713.44,2037.47,active,,ACC-00a8b3cc,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9638c099-a837-4e5f-a213-4fe18c4da2f8,investor,369ec3ba-c7f4-4cda-88c1-62d368b047fc,BRL,3837.16,1415.89,active,,ACC-9638c099,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
245c4747-a661-493e-87a4-bdf00af1fce8,investor,39ab9612-d099-4bd0-8e2d-3b551d432f19,BRL,10811.61,2504.86,active,,ACC-245c4747,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
dac41507-8ffb-423b-aa74-e31b10cb6509,investor,ab2ef48b-08ec-4cdb-a622-0a5eeb29d115,BRL,18372.43,895.70,active,,ACC-dac41507,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
01e26304-dc61-48fc-aca8-679b5c953afd,investor,dd04c0b2-cce4-4a0d-a4e7-2baa22ac95ab,BRL,15772.25,2684.33,active,,ACC-01e26304,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3ff5074a-2ee9-494e-8291-3611133a2615,investor,7a6af804-4f3d-49db-8d2d-8c492cf8ff15,BRL,13318.39,108.79,active,,ACC-3ff5074a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
454f583e-6d83-4a75-92a2-cafdc3292bb2,investor,0f42328c-efae-487f-800a-8c3009ed0ece,BRL,6822.50,1429.24,active,,ACC-454f583e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5b533cc4-c603-47ca-88ca-8f56d02f669e,investor,3c60dd4f-1a01-492b-8619-a4eacdda489d,BRL,6724.53,525.18,active,,ACC-5b533cc4,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
11675ba6-ba5c-4d2f-83dd-0f2491d338c2,investor,61452650-0909-474c-b2b1-b8656d2f0599,BRL,14859.48,2296.66,active,,ACC-11675ba6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
20be1ad0-0193-4597-8cb6-c7402f32e987,investor,fc6cdf20-319a-4f3d-93d0-a808e47396c0,BRL,9478.32,2108.52,active,,ACC-20be1ad0,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c189ca29-9c49-4cde-b814-f524b1530ac8,investor,cfcd36ef-1f9c-4ac6-ab92-d4e6745a33a9,BRL,7651.50,2578.06,active,,ACC-c189ca29,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f9f6064a-7eec-45c9-b0b3-79077d95e3e1,investor,bdaa8658-446b-4b34-bd9b-23097a25ac3f,BRL,13815.17,2909.43,active,,ACC-f9f6064a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5900730b-5f94-4248-b272-c446516f5b94,investor,297381b7-9e0b-4e86-a538-5305de66b3ff,BRL,17725.22,1021.72,active,,ACC-5900730b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
536c6d2c-e15a-4612-b44b-ec1b3b97b5b4,investor,cb0416dc-a142-409f-badb-dd1a42867bbd,BRL,18654.76,1006.00,active,,ACC-536c6d2c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f0a68ecc-2f52-4277-9de1-bb5e8a572abd,investor,f1d77fda-9123-4f2a-8894-750a07028496,BRL,511.14,1481.68,active,,ACC-f0a68ecc,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
775d8b48-74a1-423e-8405-7c6c52c2bd71,investor,93c645c0-ce25-468d-8ced-edd896f7d13b,BRL,1972.28,347.00,active,,ACC-775d8b48,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a3fd22fd-a593-4bf8-900c-7cba20ecd82c,investor,da02da5e-a57b-49a0-840c-deb120efef52,BRL,12021.24,857.47,active,,ACC-a3fd22fd,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2c22bb06-7340-49ac-a4f4-162cde2c4b87,investor,5d9ca747-ab41-4dbd-8324-e508e2c0e3d7,BRL,18789.30,846.45,active,,ACC-2c22bb06,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2cb1bb46-3426-42cf-bd8b-9cb2633aec09,investor,cc5de3fd-c87b-4a91-91c7-891830905e52,BRL,15662.11,2751.73,active,,ACC-2cb1bb46,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1c4f0a15-5de3-458f-b529-3ba8d392a438,investor,dc7647d0-f960-4a6c-b3bb-8094b8bd87e2,BRL,18552.21,2976.28,active,,ACC-1c4f0a15,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b20580db-5634-4d66-bc3b-aae921e305a7,investor,dd72833a-ebfb-4252-bca7-f3407a99e2ee,BRL,8055.91,1460.32,active,,ACC-b20580db,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
01c50b61-c88e-4b42-93d2-628eb19bdec1,investor,e5e1beb2-8cef-4540-9289-2650c959e938,BRL,19298.91,75.38,active,,ACC-01c50b61,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
94d2d68b-9166-4588-bdd3-182de990ef9d,investor,a047e0bc-e3f7-4891-b402-d900d5029d55,BRL,17217.83,676.08,active,,ACC-94d2d68b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
dc96e2d1-6c4d-444f-b7e5-487532d6d60f,investor,e49a3848-8795-4e1b-864e-88434282f7da,BRL,11343.24,127.75,active,,ACC-dc96e2d1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
8579556b-994d-4cf4-ae4c-54b28ee2de81,investor,cfba096b-305f-45c0-add8-2826cff095f3,BRL,12482.65,2980.90,active,,ACC-8579556b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f8190da2-2f9e-456a-9af0-e33eb17afac0,investor,68cba7d6-aa0d-4704-a68a-470f6e3b69ed,BRL,925.37,50.97,active,,ACC-f8190da2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
64a0d705-c2e1-4795-99e9-e1c237730848,investor,afe2fb27-57fb-4782-a4fa-f8e2af24846e,BRL,18419.51,2690.99,active,,ACC-64a0d705,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ef835cc7-6dcd-4e35-824c-a9475e12c5c9,investor,81c875e6-a067-4447-ab48-c4efee2cef8d,BRL,14247.76,748.48,active,,ACC-ef835cc7,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0bf2a065-7b8d-4db7-a8de-ba6950b49dfd,investor,195ecb83-ed35-4ee5-b219-53a670542a29,BRL,11726.12,1898.20,active,,ACC-0bf2a065,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
478add2d-008b-4464-983c-6e8508070542,investor,ccdcdf40-ea29-4456-a652-04dcdf236921,BRL,19334.28,2230.30,active,,ACC-478add2d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
8310de5d-a531-450f-96f3-da4fdd203262,investor,b823f6ff-bf67-4d32-bea0-b54b5756f156,BRL,3460.45,1465.54,active,,ACC-8310de5d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
99c93895-337b-485f-8eb9-48f00dc2d1bd,investor,69b2dadb-c06a-4198-9398-11b3e99a1dc5,BRL,14481.41,1494.82,active,,ACC-99c93895,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4d242673-ea3e-4938-8c95-2ec7b11ca613,investor,56412cc4-18e2-456d-b4a3-f41e027fe6c1,BRL,230.09,2881.61,active,,ACC-4d242673,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ecaad6af-c79c-4a89-b3d7-8d7a1d214aec,investor,a47172b2-36f2-4f0b-8150-2d57de0b3ea7,BRL,6037.91,2327.71,active,,ACC-ecaad6af,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d359e537-b0ec-4268-a21c-e4c5d399e831,investor,0406d4ef-6170-4447-b21a-f11b7b93fcf2,BRL,12793.05,215.63,active,,ACC-d359e537,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fd3691ea-6063-474c-ad4b-cfd4c8d12d5b,investor,4722a734-749c-4510-a605-4a5326e5e1ad,BRL,1955.13,1131.06,active,,ACC-fd3691ea,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4691d358-a1f4-476b-b18a-030a85d79cff,investor,83d92213-04b1-4e01-a35b-36aabea060d4,BRL,8393.90,1304.20,active,,ACC-4691d358,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ed6b3835-0a5c-41f4-9e41-f59fe801e172,investor,73938009-0e4c-4e2c-a573-eaebc3a501c1,BRL,8568.62,1075.72,active,,ACC-ed6b3835,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ed21e22d-75c4-42f7-af2f-0af24e8f5db0,investor,89bff0ba-601a-4d80-8b14-ee0b1c5f7a02,BRL,103.35,760.51,active,,ACC-ed21e22d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
338770fa-f083-4503-9a07-2b31feb00862,investor,4aea6350-a897-493b-9a66-e43e3d25834d,BRL,4588.40,484.86,active,,ACC-338770fa,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
23bb031d-59b5-4085-86c6-98d6a46cb58b,investor,3679cdc3-8c65-4d9b-8278-0f15f9b3eaf4,BRL,8088.68,2992.36,active,,ACC-23bb031d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e16fd5b6-01da-4b8c-9240-42e08ba84bad,investor,922dcd0c-ecbc-4d5b-979c-e70675741207,BRL,15692.83,2804.62,active,,ACC-e16fd5b6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e9c117b5-f53a-471f-a5d0-a3c814067a37,investor,2c57f3a6-4385-46fb-aa08-ef7f8c65cb9f,BRL,11888.56,2079.45,active,,ACC-e9c117b5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ed237dda-0196-4ac0-964c-8102f5dce9e3,investor,0518c097-5257-4017-a39d-c138d3ad494b,BRL,7447.29,645.57,active,,ACC-ed237dda,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2bcb47fd-48ab-4b41-8c26-eaa0db686802,investor,191f332d-fc32-4721-8e5c-d3c771633432,BRL,9210.68,135.29,active,,ACC-2bcb47fd,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
40c35682-547c-40ed-a41a-b24255ca4575,investor,69ebc796-7e0f-454c-9f71-14e37651ee28,BRL,4638.65,1984.88,active,,ACC-40c35682,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2fb91f05-2b5a-4e29-909d-44d3e6652dc1,investor,928ef274-fc79-4e86-803c-fc6b20ad4355,BRL,3559.78,390.67,active,,ACC-2fb91f05,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4823af34-f8fc-4eb5-893d-b40797017b1b,investor,1e319ddb-0e25-4fb9-b448-2a8d2d694afb,BRL,18754.38,1800.90,active,,ACC-4823af34,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c2a2f432-b5ab-4924-a90d-72b92bfa6692,investor,a363b942-be2e-45fa-9545-dacca7271063,BRL,642.27,1466.00,active,,ACC-c2a2f432,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
18bb4c28-db0a-4c30-b3cf-e1fd6616f77f,investor,42685dbf-b4a3-4ba0-8dd5-85dbfb40c905,BRL,8586.70,606.16,active,,ACC-18bb4c28,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
64372f5d-a755-46f8-beff-8463c9efc209,investor,eb0657a1-7430-4533-b280-c71ef9a70d1d,BRL,11505.64,208.84,active,,ACC-64372f5d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
acac5ee7-35f4-464f-b009-2a6b85993e84,investor,2f13f992-106c-4088-b633-9e3af8679c84,BRL,6951.16,461.57,active,,ACC-acac5ee7,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7e2a83e6-905f-40f5-bacb-493be079eaa1,investor,b027f497-f2df-48ce-b20f-66818673cc30,BRL,12284.64,2170.85,active,,ACC-7e2a83e6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ef6474f0-3b18-48f0-8db3-aeb15220ea88,investor,8db61716-4a62-45ad-bf76-17a352b2b91a,BRL,10260.85,1719.28,active,,ACC-ef6474f0,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
30f746d1-b7b0-403e-aafc-43e3ef645491,investor,5d86aa1f-84d2-4e75-a9f1-aaefab780bbb,BRL,16619.67,868.09,active,,ACC-30f746d1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4fbdc154-67b0-4bb6-b2ac-e9330a7a5ad9,investor,5dcdd3ef-e5a0-4a12-9066-2bb1be13a818,BRL,4961.02,2131.55,active,,ACC-4fbdc154,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d31983f2-1d03-479f-96bd-fe2d30b0aab5,investor,d96a928f-a4bc-46d7-bedb-f505018ce469,BRL,1021.00,2957.48,active,,ACC-d31983f2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e033b9bc-e50f-475b-aa3e-ae5b2d6c6303,investor,6268f976-fa8c-4bd2-8730-e3f76ee0d073,BRL,3256.70,995.77,active,,ACC-e033b9bc,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5bd0ea15-be92-429d-b0a9-b23c6d4bb446,investor,634f4aaf-4f06-4327-b139-45979d1647e6,BRL,3744.11,2914.40,active,,ACC-5bd0ea15,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6ad551ff-2af1-48fb-ad16-43691ead05e1,investor,616d03f7-9975-49d7-834d-044636e0f41e,BRL,19289.28,16.08,active,,ACC-6ad551ff,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2cdc93d3-c9f0-4a56-9977-50dc9aa5f08b,investor,27eadc7e-0c67-4626-9dfe-fe47e73b0313,BRL,13823.72,1685.39,active,,ACC-2cdc93d3,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
06af6028-3495-4075-9576-c178a56e624c,investor,0ab77477-4d7c-4e39-bfed-3a7ef70b6d4d,BRL,1945.42,268.76,active,,ACC-06af6028,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
57d4e185-2591-48e3-9999-b2df8ba546cd,investor,f076efb2-1a2c-48b3-9075-2b285213fa56,BRL,14126.86,2119.48,active,,ACC-57d4e185,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
cc818ee2-f4cd-4c64-bc5c-bd481a48753d,investor,edb50b9a-8845-40e1-81e4-c17b918dc04e,BRL,9063.06,16.28,active,,ACC-cc818ee2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d59400a4-921a-40c9-bc5f-c5a8d5ed5d34,investor,b8bec4dd-1a0b-472f-8e7a-1773fed450a4,BRL,9830.08,2843.69,active,,ACC-d59400a4,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d655e98a-fac7-40fa-9632-438836fdd3f6,investor,76d9ff41-1e74-4433-9bbc-f6b130de19b3,BRL,11579.15,1048.34,active,,ACC-d655e98a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
384be169-8f3d-4221-b82a-11238f11ddaf,investor,835997e3-c1c9-474e-974c-1821788a6a1d,BRL,16950.34,2401.96,active,,ACC-384be169,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
57807e2a-5dc8-4f9e-a4be-02b79767e10b,investor,e16d8cee-fbe6-4e02-b033-6ff3eb3e9097,BRL,10881.26,1308.45,active,,ACC-57807e2a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
09a358be-390f-47f6-a829-ca07cef6f720,investor,fab9efa0-a775-4a1e-8bb3-fd164e3c666d,BRL,8902.39,1667.45,active,,ACC-09a358be,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1edc0a63-97be-4c72-b10a-0cf68e10142f,investor,590d4033-c168-4c03-b000-41d4f0441926,BRL,9814.78,226.70,active,,ACC-1edc0a63,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
43abeb6c-33c1-429d-b268-d7a4e6c2a0a2,investor,f02a66a2-1b14-4caa-ad2f-595fe590deef,BRL,4390.76,1192.29,active,,ACC-43abeb6c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
74c2492a-60d0-4228-a1df-c1467ab5fd04,investor,f8b17b65-1a1f-42b3-a2b7-b4375ea1b047,BRL,8826.24,1594.39,active,,ACC-74c2492a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f7b73680-9c92-43f8-a2fa-5db0b71c8ed9,investor,8a18aec3-6fd0-43f7-ba8c-9021d2279d10,BRL,15044.76,1685.66,active,,ACC-f7b73680,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
cbde175b-d761-4bc2-a34f-3afdfc0e9810,investor,799d40fc-47f6-48f6-a386-e18829ac7a2d,BRL,18758.14,745.93,active,,ACC-cbde175b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ec9cbe12-5df6-49a4-a1ad-7c2187082d07,investor,bea192b4-9703-4a36-8c9f-81590a6d0ea6,BRL,18876.57,2315.75,active,,ACC-ec9cbe12,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e642c348-7745-43be-93d6-f218b20c1b4c,investor,69bbb096-ae00-4c64-bc79-3c0deef35987,BRL,5919.60,706.15,active,,ACC-e642c348,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a1fb1c79-014a-420a-aa1e-8520667c88a8,investor,33908a21-b834-43db-82a3-545c77eecc2a,BRL,12480.50,2992.94,active,,ACC-a1fb1c79,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7a0d4a19-3d03-43ab-b4be-4ff3e827d07e,investor,6ed0c24f-24ea-4ff3-ab60-6d5dacdf5d59,BRL,4220.09,2274.48,active,,ACC-7a0d4a19,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
eb90cd94-387f-4ab2-87fd-a7aa501e269b,investor,8ccf0808-515a-40f6-be73-3bbba9db53d7,BRL,11532.26,1637.54,active,,ACC-eb90cd94,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
