ledger_entry_id,entry_date,debit_account,credit_account,amount,currency,reference_type,reference_id,trace_id,created_at,updated_at
433e55fc-5d16-4d74-8c2a-69ba01df0433,2025-10-13T12:00:00,cash,accounts_receivable,2081.96,BRL,payment,00d89388-19e4-4fdc-bbb3-c7e7cff3a5c6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ea19b94c-368e-4d8b-bdb3-cc8cbade93cf,2025-10-16T12:00:00,cash,accounts_receivable,3718.55,BRL,payment,d0800ff5-c0a9-451b-860b-a0512fbf591b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
eb1924c0-e407-43da-a096-42312d7bbce7,2025-10-04T12:00:00,cash,accounts_receivable,502.61,BRL,payment,4903baac-6ff5-4aac-b084-69627fe3aa98,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
47fb8299-91a5-4e46-ac7a-62b09c923f89,2025-10-04T12:00:00,cash,accounts_receivable,1595.03,BRL,payment,74a6bd55-1d97-4278-b095-a73deaefa1e2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a2d62f9b-244c-45ec-a7e5-067758dd0cea,2025-10-04T12:00:00,cash,accounts_receivable,849.37,BRL,payment,899286c4-b1a4-43a3-9ee4-b8776f5761cc,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ff17a3c6-305d-4ab9-9711-7f73b93ac339,2025-10-11T12:00:00,cash,accounts_receivable,1415.84,BRL,payment,4e7f3360-1e9b-4f84-bb44-198832338e35,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
344af949-a082-4121-a5cd-85da030e1436,2025-10-04T12:00:00,cash,accounts_receivable,300.39,BRL,payment,aba5d8a3-b6ba-4f49-9287-94ce3ecfc9b8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d6067738-ba88-41c5-b6c7-21c21ab5180f,2025-10-04T12:00:00,cash,accounts_receivable,5085.14,BRL,payment,4e21bec6-08eb-439d-a9b2-580c600f64f6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
efd7a335-d308-4a72-ab52-f15ce14efee2,2025-10-04T12:00:00,cash,accounts_receivable,574.63,BRL,payment,cfc7a12f-3bdb-48ca-94f8-cb238315df2d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
062129dc-1f5a-408f-97f5-8421b44dac6a,2025-10-04T12:00:00,cash,accounts_receivable,2038.46,BRL,payment,4d50c2f6-b64f-4424-b4a6-32d75721d017,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f7e0068d-ff51-4452-b1ae-880b26c427a4,2025-10-05T12:00:00,cash,accounts_receivable,441.26,BRL,payment,986f5c01-eb42-41c0-aa42-7ab6f2862a40,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0b1dbb13-35e9-4dac-b905-65c57ab0ba4b,2025-10-04T12:00:00,cash,accounts_receivable,1132.33,BRL,payment,b99b2042-9625-4c98-9914-00519e1e91e8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d6a5e4cd-c3a1-41d0-9211-561fbf193f19,2025-10-04T12:00:00,cash,accounts_receivable,462.00,BRL,payment,fb92e533-56de-483a-9f07-2c71fd3b8e47,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
40d184ec-6251-45ab-a6cb-d07071023a9a,2025-10-04T12:00:00,cash,accounts_receivable,3257.35,BRL,payment,35fb7625-47f2-47ad-8ddf-26c631890f04,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b35dc3fa-f714-47c9-8e34-493bd9ebfaac,2025-10-04T12:00:00,cash,accounts_receivable,218.71,BRL,payment,783a0963-62dd-4854-ae18-95158f916822,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d63e3e75-a234-4da6-9e22-efa54fd4f938,2025-10-04T12:00:00,cash,accounts_receivable,1704.22,BRL,payment,21925e81-415b-4c3b-ae75-b733fd6c30b1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
022ca2a9-3fb1-4960-9f1d-a76855d25625,2025-10-04T12:00:00,cash,accounts_receivable,4253.92,BRL,payment,04493d73-f6bf-4f5d-969c-149ad52db5d6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
833601a6-358a-4372-9f7e-d8f6e7ae737f,2025-10-04T12:00:00,cash,accounts_receivable,1175.05,BRL,payment,aeb45f38-eafd-4001-8f51-93c5409e6f8c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5cd3e863-e325-4b4e-8caf-7f7d59a00e77,2025-10-04T12:00:00,cash,accounts_receivable,972.87,BRL,payment,d8b64f65-55e5-48ba-8336-047556841fc2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3cc35d3c-0b36-4fd2-b3e4-c5d688a2dca5,2025-10-12T12:00:00,cash,accounts_receivable,1137.11,BRL,payment,15abd1cc-2187-4b41-b396-dc6040019790,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e3fc7afe-bf38-417e-9c9c-fca3114fc5b4,2025-10-04T12:00:00,cash,accounts_receivable,1044.09,BRL,payment,8287b429-6743-41c2-8e2b-86e89ea0e149,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2085415f-aa12-4657-ba23-6295e8e106f3,2025-10-04T12:00:00,cash,accounts_receivable,1595.47,BRL,payment,bd06a484-788c-4cdb-950c-5c8ed7868c69,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4e71a945-10af-47a8-8d93-ea4356206194,2025-10-04T12:00:00,cash,accounts_receivable,2365.68,BRL,payment,1e64d45e-a5ec-4a18-9ac7-b360c1995584,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
bb6c50a5-dd64-4d6a-9365-4f1d70fd1c5e,2025-10-07T12:00:00,cash,accounts_receivable,706.78,BRL,payment,a48ac1de-6de7-4cdf-b86b-f741471d827b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
68dd734a-2df2-4096-92f2-637e2b0db36d,2025-10-04T12:00:00,cash,accounts_receivable,1031.87,BRL,payment,6cf627e6-9982-415d-b460-f6210a0fdf57,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
62658acf-2113-4754-a5cf-1da159d3d4b8,2025-10-04T12:00:00,cash,accounts_receivable,673.33,BRL,payment,2c403c7a-534b-40de-824e-8bcfed88f93b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a343f86b-cc4e-4ace-ae84-e975f91ab397,2025-10-04T12:00:00,cash,accounts_receivable,319.99,BRL,payment,274be610-e846-4bd5-bcc5-cbc2b04c1b90,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4a614120-a895-4090-9241-872a5cc90d1a,2025-10-04T12:00:00,cash,accounts_receivable,1571.37,BRL,payment,90cc04bb-46de-40fe-a7dd-08d2060a303b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
981614ca-a04f-44ff-a1ba-a52ab0b08c91,2025-10-13T12:00:00,cash,accounts_receivable,2565.82,BRL,payment,d5d2e0e0-831b-462c-a291-d6a42b9950c4,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
37422a1b-c04a-48f8-94e5-fd036c188096,2025-10-04T12:00:00,cash,accounts_receivable,3139.78,BRL,payment,dc310e01-c2e7-4c29-b16e-52b276ccbb2f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
bc9b652d-08f0-4ca8-b427-5b8ac147051f,2025-10-04T12:00:00,cash,accounts_receivable,1803.06,BRL,payment,e35cab14-a022-4f42-a39a-ad4247e7d215,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
94f524ad-6911-4732-98a0-5ae8cabb67a3,2025-10-08T12:00:00,cash,accounts_receivable,1666.36,BRL,payment,f6ee373f-3f91-4a9c-944e-61bbaa454d1c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f73cbd18-1378-4f13-8a12-1f8ecd865b98,2025-10-04T12:00:00,cash,accounts_receivable,1136.76,BRL,payment,f7a03b03-7a18-4948-b27b-d8a08dcbf355,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5423d4a9-60d6-4d8a-9fe3-7c7a2a889cdd,2025-10-06T12:00:00,cash,accounts_receivable,2638.14,BRL,payment,9f9e3b62-9a32-41fa-ba09-6b2aac493840,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
97a2ff5f-5a75-42c1-a54c-beb23b86f4ca,2025-10-04T12:00:00,cash,accounts_receivable,1592.35,BRL,payment,f31e0547-df52-44e9-9f42-1167a5f4f17e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ff535f20-6f64-49ba-87a2-ee2a5fc1e5a8,2025-10-12T12:00:00,cash,accounts_receivable,1731.01,BRL,payment,b9e63a76-33ef-4e1e-a114-0cc99a9f9531,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0b7bad0c-2d3f-4057-8db5-843747f277e8,2025-10-04T12:00:00,cash,accounts_receivable,1611.70,BRL,payment,2ea7a1a7-adec-488c-a7f4-3826eae3807f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
05bab54f-09bf-4982-b191-6e5bdc68d519,2025-10-04T12:00:00,cash,accounts_receivable,2095.11,BRL,payment,a057014d-86e7-4a45-bffc-fef81743c2b1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c0ddbca0-5107-4c3c-a6a9-04ade1e7d39e,2025-10-10T12:00:00,cash,accounts_receivable,588.22,BRL,payment,c4342d7c-95e6-4dbc-b0bd-595ec5a75c55,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7fb85d58-0c99-4085-b9c5-c700ac447b66,2025-10-04T12:00:00,cash,accounts_receivable,1849.62,BRL,payment,a5423a36-480c-42f5-9233-bcc768b10919,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
16199098-1dab-4dee-a580-94737287ed65,2025-10-04T12:00:00,cash,accounts_receivable,2440.15,BRL,payment,6d8d5ac2-3e9b-44a6-84b7-bea2fd604ff9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f8461902-2a3c-4397-99b6-077c121d40ba,2025-10-06T12:00:00,cash,accounts_receivable,1508.66,BRL,payment,8aceb0c7-816a-413a-8f48-8337751bf9a8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c6cb882c-6b8c-49f6-9974-8060327ac934,2025-10-04T12:00:00,cash,accounts_receivable,1682.04,BRL,payment,ed5a3173-3a29-4b76-a4dd-9513e2c3c216,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
8bfa1f9d-1006-443e-9cae-7de19369cf04,2025-10-05T12:00:00,cash,accounts_receivable,1152.09,BRL,payment,7383f83c-f373-4809-b23a-dc77ee70232e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3241facc-1d0f-492e-8ac2-3f192b46056b,2025-10-12T12:00:00,cash,accounts_receivable,301.02,BRL,payment,8a186807-a510-4126-8059-9a507d423a62,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
06b01e8b-8f5f-4bce-b09a-1d1dc4996590,2025-10-15T12:00:00,cash,accounts_receivable,2901.12,BRL,payment,e1f7aeb4-03af-4771-b300-0589903d4b9b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ca9c7bb4-c1c1-485d-ba77-70588adb7628,2025-10-04T12:00:00,cash,accounts_receivable,1537.89,BRL,payment,36830188-7cbe-452d-8395-588f16a6916c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
572651ad-b735-469f-9a5e-d97aafb6a752,2025-10-04T12:00:00,cash,accounts_receivable,1153.46,BRL,payment,44c287d4-0f0d-4ad3-8c57-e94f33120fed,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6cf5004c-d5eb-46e8-8120-60c497d263e4,2025-10-07T12:00:00,cash,accounts_receivable,2276.25,BRL,payment,db5a6c52-fe81-4d8c-8e69-9c6c2bbfa104,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
034f7887-2109-42cf-bdb3-4be3f0adbd69,2025-10-04T12:00:00,cash,accounts_receivable,273.56,BRL,payment,ee669277-8f4d-4cec-aac2-3780fac9c27f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4deabde8-14df-4e6c-b886-6d85114cd433,2025-10-06T12:00:00,cash,accounts_receivable,283.90,BRL,payment,5d7028da-db48-4f5b-a28f-1323579dee76,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f36d9df6-e081-4d36-a072-ddec9e1f5ad8,2025-10-04T12:00:00,cash,accounts_receivable,1167.45,BRL,payment,f8245f12-8554-45f7-9143-694ba3e622f3,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
dc5fc50c-7385-40b4-801d-3d422c871c49,2025-10-04T12:00:00,cash,accounts_receivable,923.54,BRL,payment,88484e77-713a-45fc-8a9e-125b04b87435,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7620775e-4cfc-4282-a611-2a29e9d5afcd,2025-10-04T12:00:00,cash,accounts_receivable,1306.67,BRL,payment,b074b4cc-fffe-4ea7-a88c-0076a3d1f970,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4a5c4919-8a16-4fe8-8c7c-cb8db538200b,2025-10-06T12:00:00,cash,accounts_receivable,1405.50,BRL,payment,e024ccad-c8cb-4c5b-b1c8-dac150041b04,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4324c06d-b829-4d08-9af4-c8f89d22ee40,2025-10-04T12:00:00,cash,accounts_receivable,2002.00,BRL,payment,24575204-13f5-4073-b231-4b01cbb13a57,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d47b8e13-f33e-4b0a-bb3b-d6d87b6ca68d,2025-10-04T12:00:00,cash,accounts_receivable,226.60,BRL,payment,81d6da19-a354-4f35-a036-8979cca2b2cb,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
388c27be-9e2b-4e3e-b15c-2aa13e85944d,2025-10-10T12:00:00,cash,accounts_receivable,519.98,BRL,payment,b10bc0d1-b2b2-430f-a094-e66f9b245e94,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d57b51c0-3c52-4719-bff7-cbc0e51f6128,2025-10-12T12:00:00,cash,accounts_receivable,718.86,BRL,payment,047a60a0-ec28-4998-af01-6fcc524c8179,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a54e137a-c4a6-440f-92c0-ff18f69fe41d,2025-10-04T12:00:00,cash,accounts_receivable,498.87,BRL,payment,8d5f8afb-5ce8-46e6-a26b-ea5e4cdae2b0,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
88d62aeb-b216-478a-8c83-4e206dfcb044,2025-10-11T12:00:00,cash,accounts_receivable,355.91,BRL,payment,9d2ab60c-c1f8-4bef-a737-b76941494c99,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ac774a62-ba29-4953-9c6a-3ca17c079b40,2025-10-13T12:00:00,cash,accounts_receivable,2271.77,BRL,payment,16e374d2-6fa4-42e9-a317-34ccb4ab8934,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
18b47280-6f34-48e2-9cf5-5f1a02af653a,2025-10-09T12:00:00,cash,accounts_receivable,898.16,BRL,payment,d9c5c1a3-0413-4bb6-87d2-9e037b511023,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6e12d972-9e4d-4f2a-b2fa-ef9a7f5b1257,2025-10-04T12:00:00,cash,accounts_receivable,592.42,BRL,payment,fcb639d2-8294-45ba-8642-bac5c50afa5b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d6f7c16f-0e3c-482f-a742-bc3fa7920920,2025-10-18T12:00:00,cash,accounts_receivable,1605.62,BRL,payment,4f634b28-d3d0-45dd-9f31-ed17854c13db,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f0aa8aef-8631-453b-805e-4d1125193bd7,2025-10-04T12:00:00,cash,accounts_receivable,2262.55,BRL,payment,d5cb0ac0-eaa7-4e9f-aa22-07fd558a93aa,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7459349a-0305-4cbf-a92c-0c1552e9ab09,2025-10-04T12:00:00,cash,accounts_receivable,1486.76,BRL,payment,31bb980c-5699-4200-84f7-60774ce2a6b1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
09e6cdcc-e86b-4465-b301-97ddbb59e19f,2025-10-04T12:00:00,cash,accounts_receivable,244.20,BRL,payment,69513f65-d281-4e8e-a005-3aa034a3ae26,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
dd201b34-983a-47fc-b9e4-3487a87e1f61,2025-10-04T12:00:00,cash,accounts_receivable,2844.48,BRL,payment,45df8b93-ff9d-4188-9272-8d2848fc2e6e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c19a12e9-8599-49a1-ab25-9ce495b663d9,2025-10-10T12:00:00,cash,accounts_receivable,292.48,BRL,payment,6eefeebc-4684-4fe0-a26b-fee313193bc2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
24ddf398-a6f0-462d-8cb9-7553758359f1,2025-10-04T12:00:00,cash,accounts_receivable,2071.47,BRL,payment,68e9ca14-3bd0-4e20-831c-8f7d718b6ab1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1378a82a-93e8-4573-bb7b-f449a1d015f1,2025-10-11T12:00:00,cash,accounts_receivable,2030.34,BRL,payment,bff987e2-b5b6-4174-992b-0f4110486924,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
59e86e69-01eb-468f-8e9b-4f32e0cdf7b2,2025-10-04T12:00:00,cash,accounts_receivable,2434.25,BRL,payment,2a06b57a-aa19-40f8-9898-4e615800074b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
18b091b9-3089-49eb-817d-5fb61f17b6ac,2025-10-04T12:00:00,cash,accounts_receivable,2115.60,BRL,payment,251c8498-984e-4661-bf09-23be507b8080,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
8ac665fc-24a9-4719-be7c-7e4e17d607ca,2025-10-04T12:00:00,cash,accounts_receivable,1164.22,BRL,payment,e6e1cea7-c8da-4a11-9349-acc9d2f40683,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3405ba83-ed29-4d1b-a4f1-d9da8d689708,2025-10-04T12:00:00,cash,accounts_receivable,1886.02,BRL,payment,66d585ab-f245-4955-a716-8414b3536047,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0b29a6d6-75ff-4323-8ce6-1e6851e4b34a,2025-10-04T12:00:00,cash,accounts_receivable,674.33,BRL,payment,8da09885-e8ea-4a84-92ad-a1ae84ee7440,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f316ccde-1229-4f98-9ac7-0edbc09af812,2025-10-17T12:00:00,cash,accounts_receivable,201.34,BRL,payment,e2eb6bd8-b401-4dc3-98e0-7a8b659f05c8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fdc2a061-f3ef-4ba7-a285-fbf2e77c16c8,2025-10-04T12:00:00,cash,accounts_receivable,524.77,BRL,payment,eb9fd841-1f8b-4b12-8ea3-fb32b1d07127,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d0eb73e0-9284-4ae8-815e-df5ab6dde3da,2025-10-04T12:00:00,cash,accounts_receivable,2092.48,BRL,payment,57c8790b-91fe-4526-b798-761d10d296c8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d2c255e7-2a72-40ba-9664-1e1ee02d279d,2025-10-04T12:00:00,cash,accounts_receivable,1061.74,BRL,payment,e1ebbe4d-42d4-409b-8a89-b902bdb17fe4,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7980de8e-aa07-4afd-b36b-94c6e5c071f2,2025-10-04T12:00:00,cash,accounts_receivable,585.26,BRL,payment,b8fb4a93-076b-4cd1-ae21-814e02ebfeac,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9be19e76-2326-4517-8bdb-b1cecbbfac8b,2025-10-04T12:00:00,cash,accounts_receivable,2839.41,BRL,payment,13f4575e-d00f-4980-ad7d-b2fe0f4a6905,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b4628253-dd25-4dc9-9df3-883112cfb189,2025-10-04T12:00:00,cash,accounts_receivable,2363.13,BRL,payment,66b00c45-ab23-4101-8fa4-6aa1bedf57ec,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4568c981-952c-4680-a20d-4ea9f58660ff,2025-10-04T12:00:00,cash,accounts_receivable,2847.03,BRL,payment,c473cced-5ddb-4e38-bcf6-6377b6745a16,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
569af24f-7f7f-4589-8ca2-b93444577ec6,2025-10-04T12:00:00,cash,accounts_receivable,1639.08,BRL,payment,fc7ce9a7-9e8c-4ed3-a686-1b2fe8cca597,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f55736bc-544f-49ad-b7e4-63bc13ee0be5,2025-10-04T12:00:00,cash,accounts_receivable,1554.61,BRL,payment,2daa172d-0f70-433d-8115-72a5a308a1b9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
45888724-27fe-4059-9abe-594554b25e90,2025-10-04T12:00:00,cash,accounts_receivable,298.38,BRL,payment,79754558-79d5-4d3f-9d6c-aa9328813ad8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2da13421-457d-4315-9f08-2016c03f9195,2025-10-04T12:00:00,cash,accounts_receivable,1476.15,BRL,payment,75c3c748-a907-4291-a5e7-98fcd11800f2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f315fae3-7736-4e5f-97da-77e0fce53130,2025-10-16T12:00:00,cash,accounts_receivable,548.90,BRL,payment,e7115f7c-84a0-4248-bf93-3069a14a7963,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
42fb8e15-7340-4fa6-819a-56344c623d6c,2025-10-04T12:00:00,cash,accounts_receivable,2165.77,BRL,payment,93caad2f-514a-4b1c-84f0-338efc0deddf,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a77cbce0-5ec6-4d95-89d0-68c9df68b8e1,2025-10-04T12:00:00,cash,accounts_receivable,2045.89,BRL,payment,8c183464-06c4-4919-957c-49c95f80c769,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5ab1f0a2-5e38-46ca-a3cd-f331e5066f04,2025-10-10T12:00:00,cash,accounts_receivable,1027.66,BRL,payment,defea6e8-b980-4ba3-973a-46e21f4be2e8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7b76b695-7fb8-4dc0-8ca0-0bcc48c16d4a,2025-10-04T12:00:00,cash,accounts_receivable,259.70,BRL,payment,acb12e3f-666b-4465-9d65-237548f941e4,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
58614892-1fe8-46a6-9296-ad74dee72f26,2025-10-04T12:00:00,cash,accounts_receivable,1380.78,BRL,payment,6950088d-3bb0-4b92-bd46-c35cdb44f250,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2f1e83ab-9e2f-48f5-8210-24d258cd3d26,2025-10-04T12:00:00,cash,accounts_receivable,2575.57,BRL,payment,bd540d99-37ea-4f3b-83c3-20ced7d967c8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ae8d45d6-9017-4110-b08e-2b3ce1a1291c,2025-10-17T12:00:00,cash,accounts_receivable,1731.09,BRL,payment,5202219e-c3a5-47ec-b391-3d8afa03d3e8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9d529287-7231-4afc-b486-9876d8968850,2025-10-04T12:00:00,cash,accounts_receivable,1286.39,BRL,payment,defa91aa-6e04-4490-a1c0-70685763953e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
60b419a1-f5be-4c24-9bbc-f2a42e902a5a,2025-10-04T12:00:00,cash,accounts_receivable,1566.43,BRL,payment,24f9a4e4-c1f7-4cc9-bfee-de6478621a99,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
06b41052-3f07-4302-b803-325cf8705bc7,2025-10-14T12:00:00,cash,accounts_receivable,2508.79,BRL,payment,12819f7f-6022-43f1-8629-afa3b530b222,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
99406fed-df95-4a5c-8049-532f7d5bfe11,2025-10-04T12:00:00,cash,accounts_receivable,219.80,BRL,payment,825ec4c7-3c34-4b09-990a-1613d8e03d6b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
bb83c2ba-c1ca-43dd-8c7b-0a5afe0014b6,2025-10-04T12:00:00,cash,accounts_receivable,1495.61,BRL,payment,be5de001-f288-486a-a095-42d52cbd9c88,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
728c88a1-06dd-4985-9616-9cc6211bfc9f,2025-10-04T12:00:00,cash,accounts_receivable,294.96,BRL,payment,e3bb8d73-9358-4b18-9645-2cc4745ea882,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6882652e-1846-43c7-8822-cc27a78b3a44,2025-10-04T12:00:00,cash,accounts_receivable,1726.19,BRL,payment,ba52fb6f-46cf-4ff4-9823-e20a8d8ca3de,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
29ab788c-fb49-4601-be56-7512ed98a638,2025-10-19T12:00:00,cash,accounts_receivable,1788.57,BRL,payment,531a446c-0041-48a5-9fcf-1f2f32c08af5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
11642ead-c860-4d00-b7df-86eb8d101cb4,2025-10-04T12:00:00,cash,accounts_receivable,959.66,BRL,payment,1c93bdd5-30f0-4e7d-a8ce-6abb3e2cbaf9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3efe0937-6096-46d3-b195-efdbaf579dbb,2025-10-04T12:00:00,cash,accounts_receivable,1659.64,BRL,payment,2c3380f6-27d3-47a0-bcd1-82b98c6ff9e1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9793f453-78c5-4a0a-ad50-4240750c11c8,2025-10-04T12:00:00,cash,accounts_receivable,1607.11,BRL,payment,36efd963-3dbb-44d0-bdc9-5cda9d4cdf88,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7027587b-7612-4756-83ff-ad3da30f09a5,2025-10-06T12:00:00,cash,accounts_receivable,1671.83,BRL,payment,fdc76548-35f6-42d4-9521-e652a503dc91,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5050f864-4490-4e5c-8eb0-ebcc02a831b7,2025-10-04T12:00:00,cash,accounts_receivable,911.63,BRL,payment,5d53649a-da39-4132-9f85-66c71b468b42,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a2a36f3c-b9ba-4361-9906-36a54d16cebc,2025-10-04T12:00:00,cash,accounts_receivable,2194.40,BRL,payment,1b146578-fcfb-469f-bfb9-4bb8639c4fa8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
54b985f8-583f-4631-bb40-6ccb41e549f2,2025-10-12T12:00:00,cash,accounts_receivable,709.66,BRL,payment,06da9497-a9bd-4c31-b4ea-8b5b4bd4069e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
