offer_id,borrower,amount,rate,term_months,valid_until,status,cet,apr,fees,external_reference,trace_id,created_at,updated_at
c1590706-3dcb-42e8-b4f9-7d8b77e08c9b,56c9abb3-c086-4e2e-9439-b899c4883b89,22319.00,0.018613,11,2025-10-26,open,0.020613,0.223356,{},PROP-c1590706,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
11caf3b4-31cb-43bf-8409-ccf2d9cf3370,8e64a297-93ac-4428-8dfc-b24eb5828f6e,24682.00,0.029085,23,2025-11-16,open,0.031085,0.349020,{},PROP-11caf3b4,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c4347ebf-0553-4eaa-b3a4-8df45a39416c,f85b764a-ed7b-4a15-8a01-fd9e57f51277,2489.00,0.026059,12,2025-10-22,open,0.028059,0.312708,{},PROP-c4347ebf,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
939e77b2-4d73-4f95-823d-f7d86b25adb2,65bba7b2-0cf5-4bed-9cef-1c053c02c23e,28360.00,0.040250,13,2025-11-17,open,0.042250,0.483000,{},PROP-939e77b2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6d89dbbb-ab6e-4cc5-b664-6bedadc6892f,522de1d8-e456-42bd-b7b6-87c4b3fb0e4b,4431.00,0.043424,16,2025-11-07,open,0.045424,0.521088,{},PROP-6d89dbbb,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9c4231a9-bf49-4500-866c-d8044f333663,33537527-72f4-4b6e-b450-c53c4b4b7787,5586.00,0.017241,24,2025-10-09,open,0.019241,0.206892,{},PROP-9c4231a9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1c77342d-8593-4858-8bc9-9c934bdf1c38,6aacc8a8-4ee9-4840-9780-7bac0d059770,27333.00,0.043358,20,2025-11-07,open,0.045358,0.520296,{},PROP-1c77342d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
dfb6a78a-e38d-4f87-8e05-33ca3bbefc24,ec04412d-210f-4c83-846b-93c6775f7a2c,25607.00,0.025922,20,2025-10-18,open,0.027922,0.311064,{},PROP-dfb6a78a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
80685309-19f0-4907-b865-9438a158d68a,cc2b2f82-ccd0-4057-bb03-dca1f40c9246,18963.00,0.021813,8,2025-11-16,open,0.023813,0.261756,{},PROP-80685309,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
73bb18c6-e576-445f-bb19-5beeb4153e95,8d4c6fcc-fa95-451d-81ff-780601a804b1,22558.00,0.016079,7,2025-10-19,open,0.018079,0.192948,{},PROP-73bb18c6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
970fb12f-71db-4fbb-95ac-278e44afb759,c32918b8-ada1-432b-95da-6080bdf02d40,21693.00,0.021520,10,2025-10-13,open,0.023520,0.258240,{},PROP-970fb12f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b69f88c6-22e3-45a8-bcbb-cac1abe997cf,ee802bcb-0aa6-4a43-9f3b-05eca55fc43e,24385.00,0.027054,14,2025-10-15,open,0.029054,0.324648,{},PROP-b69f88c6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
55b0c525-8533-42ad-b6f1-306bb151b7e3,4da74aea-958f-4865-bc1c-11736676ee43,3050.00,0.035743,23,2025-10-12,open,0.037743,0.428916,{},PROP-55b0c525,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
74229f66-7336-4dd0-b8a8-bad9bbf36d4b,51e66819-c98c-4606-ac6d-18dd7e25b3ad,15821.00,0.031424,18,2025-10-22,open,0.033424,0.377088,{},PROP-74229f66,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d045f803-0a1d-498e-bc3f-530cf9010ade,44ed6111-a774-4712-a38e-bba29678bcdc,25849.00,0.018819,16,2025-11-03,open,0.020819,0.225828,{},PROP-d045f803,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c36a74cd-9e50-46be-a897-9d396d0efe5a,a22ace45-2bcd-4d88-967b-130ce0c47b5c,9779.00,0.029348,22,2025-11-13,open,0.031348,0.352176,{},PROP-c36a74cd,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fbc91434-ccc3-4376-b723-3a20af0ef2e4,d5a506de-866b-4a84-9923-3998ddff10ea,8373.00,0.042392,18,2025-11-11,open,0.044392,0.508704,{},PROP-fbc91434,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2dd41c17-b0ce-451b-a4c4-430f5dcf1029,1d3d9774-21c3-4646-a1c8-4ade1c87d94c,2581.00,0.030334,17,2025-11-05,open,0.032334,0.364008,{},PROP-2dd41c17,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c6819099-5668-416c-a826-255e962c6269,0d051a53-0dcc-40ff-9530-8136eae1c9f7,8706.00,0.031922,24,2025-10-26,open,0.033922,0.383064,{},PROP-c6819099,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b590e127-003e-4930-8062-9ec956ac2471,a9e93ce2-0232-4671-8309-c566800c0546,24614.00,0.024113,14,2025-11-08,open,0.026113,0.289356,{},PROP-b590e127,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9254dd7b-9b47-4a3e-b243-453b70f219c1,f5babd8f-d441-41e4-b4a9-41d7271ab810,15152.00,0.041317,22,2025-11-15,open,0.043317,0.495804,{},PROP-9254dd7b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
650662fd-a6c2-4ced-8d57-4b26594e3d31,85c91d5d-3abb-40a5-8bf2-9b4f65cfdeeb,7838.00,0.021740,16,2025-10-12,open,0.023740,0.260880,{},PROP-650662fd,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
93b6fc9d-131a-417c-a44a-ac46724ae4b7,77767481-ac6b-48b4-82b2-619712db01c5,27492.00,0.034667,12,2025-10-26,open,0.036667,0.416004,{},PROP-93b6fc9d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a1504a32-d357-40b4-b788-96860c9c2cf2,1921d3bd-3318-40d6-9096-229533763f17,28128.00,0.022417,14,2025-11-05,open,0.024417,0.269004,{},PROP-a1504a32,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9d534e5b-de9c-4f56-8137-6d0b7d19e69d,9d097144-57a0-4982-b813-632353334336,27980.00,0.032144,12,2025-11-01,open,0.034144,0.385728,{},PROP-9d534e5b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
32198cf3-65b9-4c58-9029-9db773bc28ee,51c7a504-09f7-4f91-8000-469bc2b63df2,16943.00,0.043297,14,2025-10-31,open,0.045297,0.519564,{},PROP-32198cf3,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2f3f3d0d-1330-438e-8d5e-7d85483af4d5,c4da4d74-0642-4ed0-bedb-f945be40910b,18780.00,0.028367,15,2025-10-28,open,0.030367,0.340404,{},PROP-2f3f3d0d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
79374fe2-c4bc-4f17-9b3b-f193d2cafbd8,c00a2557-d32a-46f9-afb9-b9c7c8025e5b,2678.00,0.035537,11,2025-10-15,open,0.037537,0.426444,{},PROP-79374fe2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9f560fed-c48c-47a6-90d8-58ebf3eedbea,31771f14-b0b5-4b53-98cf-c24fc2318a39,15204.00,0.024326,12,2025-11-12,open,0.026326,0.291912,{},PROP-9f560fed,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
43489384-3547-44b4-9736-eb9174e191de,1eb9f681-2067-4daa-80cf-57b6a536b81d,7962.00,0.033886,21,2025-11-12,open,0.035886,0.406632,{},PROP-43489384,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
985b6599-8556-4fac-8eeb-04c8e10718fd,4e7070ef-bfed-48c8-b7c2-210ddfe6db5e,17968.00,0.035484,10,2025-11-03,open,0.037484,0.425808,{},PROP-985b6599,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2a547c65-0ea7-4e28-8fd6-8d359abd0450,4ad056c8-b35b-48db-a60d-4ea8d794b1df,23328.00,0.036415,15,2025-11-15,open,0.038415,0.436980,{},PROP-2a547c65,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
99ac3ec8-6fa8-4771-a07f-91c690b92799,98c3065a-7b58-4459-81a5-74a9b3eab9e0,9296.00,0.034020,8,2025-11-01,open,0.036020,0.408240,{},PROP-99ac3ec8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4c6a7084-01a1-488f-97c1-ff81f6715089,0c411188-bad9-4772-a79c-fe17fc8ba82b,3966.00,0.022867,19,2025-10-11,open,0.024867,0.274404,{},PROP-4c6a7084,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
87ba02cd-3036-4ac6-af07-80430c818c24,3f87607b-78ec-4a85-b4ae-cae6ed7f4fd8,2392.00,0.031985,15,2025-10-12,open,0.033985,0.383820,{},PROP-87ba02cd,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5d247547-3609-4608-8913-39d6fef1429c,9f6b1fc6-5d5e-47c5-bbeb-d7a1a0903ba1,26134.00,0.029626,15,2025-11-03,open,0.031626,0.355512,{},PROP-5d247547,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1226adfc-febe-499f-971c-c4b59546bb0a,9bcc1c26-e39b-4887-b528-2f4336bc3c31,24620.00,0.019076,22,2025-11-04,open,0.021076,0.228912,{},PROP-1226adfc,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
aef4e365-92df-44be-bf9e-f2df3a84e15a,59a3d50d-aa07-488e-a3e5-91e85560275c,16993.00,0.015018,7,2025-11-14,open,0.017018,0.180216,{},PROP-aef4e365,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fb698ba7-11c7-4313-8526-64e33b02b175,a4b214c7-1057-493a-b34c-c4211dd902c3,29963.00,0.025790,24,2025-10-10,open,0.027790,0.309480,{},PROP-fb698ba7,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
8a74de0b-b697-435f-85ec-e5ae314cb024,1a0191d9-4f55-4dfb-acb0-9a1fa46f269c,17158.00,0.038191,19,2025-11-08,open,0.040191,0.458292,{},PROP-8a74de0b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b3b1a558-2974-4a45-95a7-11756a891ad1,ca9d681b-763b-4932-96f7-57b791635c3c,22061.00,0.036008,20,2025-10-29,open,0.038008,0.432096,{},PROP-b3b1a558,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b02fdaad-f74e-49f4-aa7f-e6ce8716f23b,0c1e1da6-ac19-461b-9a43-b6c79e2c4a2c,27390.00,0.031620,14,2025-10-23,open,0.033620,0.379440,{},PROP-b02fdaad,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ae8982be-8950-4432-bcee-a54794810802,ba3a76e3-4844-4e2f-b066-32a4d99de024,2888.00,0.017034,15,2025-11-05,open,0.019034,0.204408,{},PROP-ae8982be,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
efa96181-c1d7-4547-80ca-2c0c3840259b,0d1806ff-3aa1-46f0-aaa9-889a4732b3cd,5587.00,0.019853,9,2025-11-06,open,0.021853,0.238236,{},PROP-efa96181,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0d3c65ca-c05a-4d49-9524-3ba480063119,1101a236-7a24-4436-81d4-6e1ee802426d,24921.00,0.025074,7,2025-10-29,open,0.027074,0.300888,{},PROP-0d3c65ca,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
cfc6c771-cfbb-495d-bff9-0a1df7650ee8,e7adabf7-96eb-4fc5-8067-ea6538df3b7c,23009.00,0.033552,22,2025-11-13,open,0.035552,0.402624,{},PROP-cfc6c771,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
18f4e0f4-13a6-474c-a28c-379d3c478c5f,b27302db-d8b2-443a-9f33-a8c2034eeec5,3064.00,0.042547,14,2025-11-10,open,0.044547,0.510564,{},PROP-18f4e0f4,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e8e9e61d-1cf1-4a65-ae9b-b88d631802e1,3167935d-e0d6-4f30-ba3c-a1f1d54c8b76,24833.00,0.040473,22,2025-10-22,open,0.042473,0.485676,{},PROP-e8e9e61d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1e1c074d-2edd-4366-ba81-e1861d892ed8,51ddde44-139a-488e-8f76-2660023affa7,14170.00,0.021074,9,2025-11-18,open,0.023074,0.252888,{},PROP-1e1c074d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
03cbdff5-56f6-472b-b759-c950bb3dca0c,82a12e95-4394-4ff2-b9bc-e3820c0e800b,13379.00,0.028400,18,2025-10-10,open,0.030400,0.340800,{},PROP-03cbdff5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a364f0df-e1d2-4a10-8503-5652d5d96706,df098fff-2a20-488b-89d6-fa6fbb36a784,19994.00,0.041618,7,2025-11-03,open,0.043618,0.499416,{},PROP-a364f0df,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7c8831ac-0294-42f7-9018-c40e6ab0d4fc,06cc7458-7fdf-4315-9ac6-9f2edaa5f2b7,22863.00,0.018177,16,2025-10-25,open,0.020177,0.218124,{},PROP-7c8831ac,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2cd27959-d0a7-4ea2-84e8-d77c99d078eb,d60c140a-4175-4448-882f-2204f61d5bfc,8999.00,0.020103,6,2025-10-28,open,0.022103,0.241236,{},PROP-2cd27959,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
03d77f9e-9587-45cb-916e-aaa166c74c87,cb75999b-da9f-428e-9083-4b409e4767c8,16759.00,0.025424,12,2025-10-14,open,0.027424,0.305088,{},PROP-03d77f9e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d48579ae-91f5-4f59-aa3b-4db5cd0a392f,2af87e1e-3f5b-4029-b540-94567b9117ab,14511.00,0.035840,24,2025-11-09,open,0.037840,0.430080,{},PROP-d48579ae,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
47c5b659-6993-4046-afd7-2613a5f1986b,76c1d16a-c976-496e-9ebd-a9aaaf488f41,17464.00,0.031274,19,2025-10-10,open,0.033274,0.375288,{},PROP-47c5b659,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
214aa0ba-ab95-479e-b626-4af92b71f748,0b4b3eb4-1910-4c19-98f5-ed8b733866e8,18524.00,0.032054,10,2025-10-26,open,0.034054,0.384648,{},PROP-214aa0ba,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4bfd5191-1c04-4a19-8e65-aba48ff9de14,c26d8dc7-bf50-409a-a4a3-078c07bbf4db,27070.00,0.018481,22,2025-11-16,open,0.020481,0.221772,{},PROP-4bfd5191,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
edcc501a-6bd6-4e04-90db-4f6497fe72df,0ef91c3a-eec7-439d-b504-99f794bb2568,11240.00,0.044698,19,2025-11-03,open,0.046698,0.536376,{},PROP-edcc501a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9b3acb29-edda-4479-ae73-cb643dbebc3c,38453767-ed58-43bb-8e5b-995e8eda248e,8321.00,0.044125,19,2025-11-11,open,0.046125,0.529500,{},PROP-9b3acb29,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1753b6cf-e71c-4d1a-b160-bcc1cc6b77ee,843a413b-be98-4ebb-8bee-acb7f4c1fb74,12825.00,0.041659,8,2025-11-18,open,0.043659,0.499908,{},PROP-1753b6cf,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a0f3db0a-e239-4cbd-89a0-73c1f6461766,d96e9fb2-fd5f-41da-9bd4-70624cdb6a38,27030.00,0.021473,8,2025-11-01,open,0.023473,0.257676,{},PROP-a0f3db0a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
39a4b5b1-d66b-4c67-ae8e-20f7d57f4d47,0d57b1b1-1df6-45fc-a0e6-eee14634609c,4537.00,0.024763,14,2025-11-10,open,0.026763,0.297156,{},PROP-39a4b5b1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2669a7a5-6d7e-4743-9f77-178e19452f7a,71e0b736-571f-4108-a19d-805bf6ff5055,13208.00,0.032077,20,2025-10-22,open,0.034077,0.384924,{},PROP-2669a7a5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
13c38145-9937-46c9-9bab-76bdfeb99b45,4f041f66-2074-4565-aa46-41881fe6f6d3,9987.00,0.043642,8,2025-10-31,open,0.045642,0.523704,{},PROP-13c38145,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
549e1360-62ad-40b1-a5cc-84c405f1dc86,d825a83e-244d-45f3-9193-a29b9eac1ee0,20842.00,0.032780,20,2025-10-22,open,0.034780,0.393360,{},PROP-549e1360,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
36b171bb-2544-4a14-8489-b4df96347e02,0abda0f2-2363-4801-97dd-efa200272f06,10223.00,0.015144,21,2025-11-17,open,0.017144,0.181728,{},PROP-36b171bb,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
134432af-fcaa-4336-9099-1fbc9c63460e,2de386ba-f835-4ee6-8cb6-da1b7749ebdb,28043.00,0.042619,12,2025-10-31,open,0.044619,0.511428,{},PROP-134432af,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e557c3eb-ad20-4d6b-b89a-cdec845d33a2,7b45f0b5-f7c8-4d14-87c5-871eafa92a25,11481.00,0.030840,11,2025-10-20,open,0.032840,0.370080,{},PROP-e557c3eb,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f7a16879-b4a2-4434-8ccb-986429fd0ddd,2057017d-20b1-4457-8e29-8022cdb00ef6,12943.00,0.032323,6,2025-10-11,open,0.034323,0.387876,{},PROP-f7a16879,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6d15179e-706c-4ebb-9aa2-c5a831cce193,fcef50ae-2f1e-475c-9eb4-08ca9b49b4a1,10348.00,0.018612,16,2025-10-10,open,0.020612,0.223344,{},PROP-6d15179e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4fe2581b-d277-425a-b5ce-a14a14351f34,15acd79c-4b0b-415f-8d88-30aca98fb456,8512.00,0.027619,6,2025-11-07,open,0.029619,0.331428,{},PROP-4fe2581b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
79594057-567b-45bd-9595-f47a063f1343,02121349-a67c-470d-b3df-c1c29edb1df7,4205.00,0.035596,14,2025-10-22,open,0.037596,0.427152,{},PROP-79594057,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2a387493-6319-439f-87b3-235c8ad91f94,6acc5bd6-cd9e-437b-824a-4ac55ab74a86,9816.00,0.033950,7,2025-10-23,open,0.035950,0.407400,{},PROP-2a387493,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
eec10ac5-b926-4d7e-bce6-e9c002843850,edaebc6a-2ae0-468e-bdc9-ba9b228ed130,15574.00,0.017903,8,2025-10-29,open,0.019903,0.214836,{},PROP-eec10ac5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
958b710b-2d4a-4412-ad53-8571e561247f,3d67b2d0-81de-48ec-8ffc-d0d69daae902,5634.00,0.016017,15,2025-11-17,open,0.018017,0.192204,{},PROP-958b710b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fb8b408e-242a-4316-8c54-11139685cde3,a3bf0c33-c6ff-4a4e-97d5-4baea6e08602,28421.00,0.020526,11,2025-10-29,open,0.022526,0.246312,{},PROP-fb8b408e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ccf7edb6-31d5-41c1-9ba5-e37cf7aefa78,84ad58a6-46a0-4d9b-8cd0-ef86365b65b4,24877.00,0.031331,19,2025-11-17,open,0.033331,0.375972,{},PROP-ccf7edb6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ec77a4b9-eb4c-4fa0-8427-959d91bd4238,b622e0b4-9d84-469b-8ec7-3c89cabe3c71,23411.00,0.042159,13,2025-10-26,open,0.044159,0.505908,{},PROP-ec77a4b9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6548e8a3-baa7-4654-8585-859a3e14468e,8289dea3-e051-48a3-80f2-5360fa3ffa2c,7483.00,0.015943,18,2025-11-14,open,0.017943,0.191316,{},PROP-6548e8a3,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e63acbe6-1d5b-4a88-b8c5-a53c0f67b3c7,50ae6994-51ed-4173-a0d3-765150dfbb45,16162.00,0.024863,24,2025-11-02,open,0.026863,0.298356,{},PROP-e63acbe6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
57ef9347-8d2e-4dba-bcc8-b24bfba3d0e6,5bd96157-ed15-4764-af72-f3feae6640a0,18741.00,0.027258,7,2025-11-03,open,0.029258,0.327096,{},PROP-57ef9347,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
94300ff5-2159-4661-abde-607eadd9fb4a,b39bfb0c-5b15-4a3a-b7a0-5a96c6b55b28,17130.00,0.038845,21,2025-10-31,open,0.040845,0.466140,{},PROP-94300ff5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3acd4422-8b55-46c1-86b4-fd8e307e33f5,b323276d-c99c-4051-a104-190aab37f992,26554.00,0.026485,16,2025-10-14,open,0.028485,0.317820,{},PROP-3acd4422,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
38faaec9-ea6a-47e9-9944-44dc327ff15f,8dead776-8cab-4802-abb3-7da1b565ab0d,24779.00,0.036561,6,2025-11-02,open,0.038561,0.438732,{},PROP-38faaec9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
63dda19b-d286-413a-9fb3-f0eceb805d8e,56e91cf1-a12e-48f3-8f6f-f5f81f0ce0f1,8274.00,0.040043,6,2025-11-02,open,0.042043,0.480516,{},PROP-63dda19b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
dad757e5-9774-4eb2-a9b2-535863b65f87,e3610484-a265-4d63-ac2b-a4a5671995aa,21395.00,0.023055,18,2025-10-27,open,0.025055,0.276660,{},PROP-dad757e5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
634a09ef-abc1-45b5-bcbb-0ce237002f6e,fc5b06a0-ec8c-4402-84ad-589de5e0e4fe,27852.00,0.032113,17,2025-11-04,open,0.034113,0.385356,{},PROP-634a09ef,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4e4e4cdc-58e2-4d4f-9f47-875db1daa41c,fde8020d-3281-45fc-898e-29b64fe9f909,23448.00,0.031818,17,2025-10-17,open,0.033818,0.381816,{},PROP-4e4e4cdc,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
baa7637e-5f0d-45fd-82a1-79630b1496b2,b8fc1a0a-b4d6-4f0e-a252-15cee5964c80,6013.00,0.037401,13,2025-10-10,open,0.039401,0.448812,{},PROP-baa7637e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7a44fc49-b91f-48e9-80e1-4b3a190b0da4,799f92f8-efa1-4895-92f0-2e4c2a85968b,25932.00,0.042123,10,2025-10-10,open,0.044123,0.505476,{},PROP-7a44fc49,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
64387edd-be72-4ba5-bdf9-a8c90b548fd3,32066e53-8449-4ab7-93c8-fd93b704fff4,12430.00,0.032961,12,2025-11-04,open,0.034961,0.395532,{},PROP-64387edd,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a18f85d0-b1e4-47bd-a171-a5439ab0d140,212242ae-eb96-4c6d-8c10-a4daed38d7df,17731.00,0.028699,6,2025-10-17,open,0.030699,0.344388,{},PROP-a18f85d0,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3a7009fb-812d-4af2-be0c-c43965d61331,86404b05-a7fc-4466-a8f5-62f725061b16,23029.00,0.025970,22,2025-11-13,open,0.027970,0.311640,{},PROP-3a7009fb,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0df32a40-065a-4ecc-96e0-967148fe080f,7666c04f-4cfe-4606-a1ed-668f21c1bff5,3016.00,0.035775,14,2025-10-12,open,0.037775,0.429300,{},PROP-0df32a40,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fea85eed-fe45-4e0f-9a7f-9fb38df14c4c,fb41cd87-b33e-4f7f-97ac-63d1695bc602,21273.00,0.022452,24,2025-11-09,open,0.024452,0.269424,{},PROP-fea85eed,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
18269a7b-867f-46dd-9d79-5fc6d19447d1,183ad617-fe6a-4a0b-ba52-39eae704ba4f,21433.00,0.036113,18,2025-10-24,open,0.038113,0.433356,{},PROP-18269a7b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f5de04f6-cd58-4a68-8a32-5a5b5dd21006,6c850374-c504-4716-811a-21635ed70903,7985.00,0.031661,13,2025-10-21,open,0.033661,0.379932,{},PROP-f5de04f6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
83d0efd4-96a4-4cba-a255-e16b0681e085,c4b644f1-3099-4674-9427-34132f780998,5695.00,0.039030,6,2025-11-08,open,0.041030,0.468360,{},PROP-83d0efd4,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a8229cfa-ef98-4525-9c30-12f94b088df9,1084fe01-146d-4787-bfef-38bf53d6d66a,23059.00,0.015179,21,2025-10-09,open,0.017179,0.182148,{},PROP-a8229cfa,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
43996342-77f5-42ab-ad8a-dbcc4626ca03,306c2fdc-73ff-4f0c-9af8-0ff0adeae168,22045.00,0.039275,15,2025-11-10,open,0.041275,0.471300,{},PROP-43996342,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7e7f7524-be60-4de2-88b3-b328c4aa648c,e0cc8335-b6ad-4ddf-b2ae-3535c058365c,22681.00,0.043156,16,2025-11-08,open,0.045156,0.517872,{},PROP-7e7f7524,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
523305ef-b9d8-4781-9006-bc46a48cccaa,e3882d1b-c85c-42b0-be22-97b48ca0105b,29417.00,0.033382,8,2025-10-17,open,0.035382,0.400584,{},PROP-523305ef,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
8aa936d2-f2b8-4aa9-8a33-099836606f62,f3668dca-dd77-4a37-823d-2858946232e0,11498.00,0.034990,12,2025-10-23,open,0.036990,0.419880,{},PROP-8aa936d2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f6c2d641-18de-435f-8a2c-b90440ee3884,2b0900ce-5bf9-4a30-8677-a0f1a90c3d7a,24575.00,0.033925,22,2025-11-02,open,0.035925,0.407100,{},PROP-f6c2d641,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
